topic;level_1;qids;qstr;num_words;questions;result;filtered_result;correct_result;overlap;error_type
Atomic Structure;46;G-META-12-20;MCQS;63;A unit dislocation splits into two partial dislocations. The correct combination of the Burgers vectors of the partial dislocations for a given unit dislocation having Burgers vector (a/2)[1 -1 0] is  (A) (a/6)[2 -1 1] and (a/6)[1 -2 -1] (B) (a/6)[1 -1 2] and (a/6)[-1 -2 1] (C) (a/6)[1 1 -2] and (a/6)[2 -1 -1] (D) (a/6)[2 1 1] and (a/6)[1 2 -1];"To solve this question, we need to ensure that the sum of the Burgers vectors of the two partial dislocations equals the Burgers vector of the original unit dislocation. The original Burgers vector is (a/2)[1 -1 0].

Let's check each of the given options to see which pair of Burgers vectors for the partial dislocations adds up to the original Burgers vector:

(A) (a/6)[2 -1 1] and (a/6)[1 -2 -1]
(B) (a/6)[1 -1 2] and (a/6)[-1 -2 1]
(C) (a/6)[1 1 -2] and (a/6)[2 -1 -1]
(D) (a/6)[2 1 1] and (a/6)[1 2 -1]

We will add the vectors component-wise and multiply by 6 to get rid of the fraction, making it easier to compare with the original Burgers vector (a/2)[1 -1 0].

For option (A):
(a/6)[2 -1 1] + (a/6)[1 -2 -1] = (a/6)[3 -3 0]
Multiplying by 6, we get a[3 -3 0] = a[1 -1 0]
This matches the original Burgers vector, so option (A) is correct.

For option (B):
(a/6)[1 -1 2] + (a/6)[-1 -2 1] = (a/6)[0 -3 3]
Multiplying by 6, we get a[0 -3 3], which does not match the original Burgers vector, so option (B) is incorrect.

For option (C):
(a/6)[1 1 -2] + (a/6)[2 -1 -1] = (a/6)[3 0 -3]
Multiplying by 6, we get a[3 0 -3], which does not match the original Burgers vector, so option (C) is incorrect.

For option (D):
(a/6)[2 1 1] + (a/6)[1 2 -1] = (a/6)[3 3 0]
Multiplying by 6, we get a[3 3 0], which does not match the original Burgers vector, so option (D) is incorrect.

The correct answer is:
- (a/6)[2 -1 1] and (a/6)[1 -2 -1]

The final answer in list form is:
- [(a/6)[2 -1 1], (a/6)[1 -2 -1]]";A;A;1;
Mechanical Properties;22;G-META-12-21;MCQS;84;A polymer matrix composite is reinforced with long continuous ceramic fibres aligned in one direction. The Young’s moduli of the matrix and fibres are $E_m$ and $E_f$ respectively, and the volume fraction of the fibres is f. Assuming iso-stress condition, Young’s modulus of the composite $E_C$ in a direction perpendicular to the length of fibres, is given by the expression  (A) $E_C$ = (1-f)$E_m$ + f$E_f$ (B) $E_C$ = f$E_m$ + (1-f)$E_f$ (C) 1/$E_C$ = [(1-f)/$E_m$] + f/$E_f$ (D) 1/$E_C$ = [f/$E_m$] + (1-f)/$E_f$;"To solve this problem, we need to consider the iso-stress condition, which assumes that the stress in the matrix and the fibers is the same when the composite is loaded in a direction perpendicular to the fibers.

Under iso-stress conditions, the total strain in the composite is the sum of the strains in the matrix and the fibers, weighted by their respective volume fractions. Mathematically, this can be expressed as:

\[ \epsilon_C = \epsilon_m = \epsilon_f \]

Since strain is the ratio of stress to Young's modulus, we can write:

\[ \frac{\sigma}{E_C} = \frac{\sigma}{E_m} = \frac{\sigma}{E_f} \]

Where:
- \( \sigma \) is the stress in the composite, matrix, and fibers (which is the same under iso-stress conditions).
- \( E_C \) is the Young's modulus of the composite.
- \( E_m \) is the Young's modulus of the matrix.
- \( E_f \) is the Young's modulus of the fibers.

Since the strains are equal, we can equate the stress-to-modulus ratios:

\[ \frac{1}{E_C} = \frac{1-f}{E_m} + \frac{f}{E_f} \]

This is the rule of mixtures for the elastic modulus of a composite under iso-stress conditions in a direction perpendicular to the fibers.

Therefore, the correct answer is:

(C) \( \frac{1}{E_C} = \left[\frac{1-f}{E_m}\right] + \frac{f}{E_f} \)

Here is the answer in a list as requested:

- Correct Answer: (C) \( \frac{1}{E_C} = \left[\frac{1-f}{E_m}\right] + \frac{f}{E_f} \)";C;C;1;
Material Processing;32;G-META-12-22;MCQS;23;Which of the following is NOT a fusion welding process?  (A) Arc welding (B) Gas welding (C) Resistance welding (D) Friction stir welding;" To solve the question, we need to understand the difference between fusion welding processes and other types of welding processes.

Fusion welding, also known as non-pressure welding, is a process where the base metals are melted together to form a join. The heat required to melt the metals can be provided by various sources, such as an electric arc, a gas flame, or an electron beam.

Here are the processes listed in the question:

(A) Arc welding - This is a fusion welding process where an electric arc provides the heat necessary to melt and join metals.

(B) Gas welding - This is also a fusion welding process where a gas flame is used to melt and join metals.

(C) Resistance welding - This is not a fusion welding process. Instead, it's a pressure welding process where the heat needed to join metals is generated by the resistance to the flow of electric current through the metals. The metals are pressed together and an electric current is passed through them, causing them to heat up and weld at the point of contact. No melting occurs in the traditional sense; instead, the metals are joined in a solid-state.

(D) Friction stir welding - This is a solid-state welding process that does not involve melting the base metals. Instead, frictional heat is generated by a rotating tool that softens the metals, and they are then forged together by the mechanical pressure applied by the tool.

Based on the above explanations, the correct answer is:

- Resistance welding (C) is NOT a fusion welding process.
- Friction stir welding (D) is also not a fusion welding process, as it involves solid-state joining.

Therefore, both (C) and (D) are correct answers, as they are not fusion welding processes. However, since the question asks for only one answer, and considering that resistance welding is more commonly recognized as a non-fusion process, the answer would typically be:

[Resistance welding (C)]

However, if the question is interpreted as asking for all non-fusion welding processes listed, then the answer would include both:

[Resistance welding (C), Friction stir welding (D)]";C,D;D;0;
Material Manufacturing;14;G-META-12-24;MCQS;36;The riser is designed such that the melt in the riser solidifies  (A) Before casting solidifies (B) At the same time as casting solidifies (C) After casting solidifies (D) Irrespective of the solidification of the casting;" The correct answer to the question regarding the solidification of the riser in relation to the casting is:

(A) Before casting solidifies

Risers are designed to solidify before the casting itself. The purpose of a riser is to act as a reservoir of molten metal that feeds the casting as it solidifies and shrinks. By solidifying last, the riser compensates for the shrinkage that occurs in the metal as it cools and solidifies in the mold. If the riser solidified after the casting, it would not be able to perform its function of providing additional metal to the casting as it shrinks. If the riser solidified at the same time as the casting or irrespective of the solidification of the casting, it would not effectively prevent shrinkage defects in the casting.

Therefore, the correct answer is:

- (A) Before casting solidifies";A;C;0;
Atomic Structure;47;G-META-12-25;MCQS;19;Radiography technique of detecting defects is based on the principle of  (A) Diffraction (B) Reflection (C) Interference (D) Absorption;" The correct answer is:

(D) Absorption

Radiography, such as X-ray imaging, is based on the absorption of radiation by the material being inspected. Different materials absorb X-rays to varying degrees, and defects such as cracks or voids will absorb less radiation than the solid material around them. This difference in absorption creates contrast in the resulting image, allowing for the detection of defects.";D;D;1;
Transport Phenomena;10;G-META-12-31;MATCH;64;Match the principles given in Group I with corresponding corrosion terminology in Group II:  Group I : [P. Electrode polarization, Q. Passivity, R. Selective leaching, S. Grain boundary precipitation]  Group II: [1. Dezincification, 2. Intergranular attack, 3. Over voltage, 4. Surface oxide film]    Options: (A) P-3, Q-4, R-1, S-2 (B) P-3, Q-4, R-2, S-1 (C) P-4, Q-2, R-1, S-3 (D) P-2, Q-1, R-4, S-3;"To solve this question, we need to match the principles in Group I with the corresponding corrosion terminology in Group II. Let's go through each option:

- P. Electrode polarization refers to the change in the electrode potential from its equilibrium value caused by the passage of current. This is related to the concept of overvoltage, which is the extra voltage required to drive a reaction at a significant rate. Therefore, P corresponds to 3. Over voltage.

- Q. Passivity is the state of a metal in which it becomes resistant to corrosion due to the formation of a thin, protective surface film. This corresponds to 4. Surface oxide film, which is a common form of passivation.

- R. Selective leaching is the corrosion process where one element is selectively removed from an alloy, leaving behind a weakened structure. A common example of this is dezincification, where zinc is selectively leached from brass, leaving behind a porous copper structure. Therefore, R corresponds to 1. Dezincification.

- S. Grain boundary precipitation is a process where precipitates form at the grain boundaries of a metal, which can make the metal more susceptible to corrosion along these boundaries. This corresponds to 2. Intergranular attack, which is a form of corrosion that occurs at grain boundaries.

Based on the above explanations, the correct matches are:

P-3 (Electrode polarization - Over voltage)
Q-4 (Passivity - Surface oxide film)
R-1 (Selective leaching - Dezincification)
S-2 (Grain boundary precipitation - Intergranular attack)

The correct answer is therefore:

(A) P-3, Q-4, R-1, S-2

Answer: [P-3, Q-4, R-1, S-2]";A;A;1;
Electrical Properties;15;G-META-12-32;MCQS;75;Identify the correct combination of the following statements: P. Hydrogen electrode is a standard used to measure redox potentials Q. Activation polarization refers to electrochemical processes controlled by reaction sequence at metal-solution interface R. Potential-pH diagrams can be used to predict corrosion rates of metals S. Cathodic protection can use sacrificial anodes such as magnesium  (A) P, Q and R (B) Q, R and S (C) P, Q and S (D) P, R and S;"To solve this question, let's analyze each statement individually:

P. Hydrogen electrode is a standard used to measure redox potentials.
This statement is true. The hydrogen electrode serves as a standard reference electrode in electrochemistry, against which the redox potentials of other electrodes are measured. It is assigned a potential of 0.00 V at all temperatures under standard conditions.

Q. Activation polarization refers to electrochemical processes controlled by reaction sequence at metal-solution interface.
This statement is true. Activation polarization is a type of polarization that occurs when the rate of an electrochemical reaction at the metal-solution interface is slow compared to the rate at which charge can be supplied to or removed from the interface. It is related to the kinetics of the electrode reactions.

R. Potential-pH diagrams can be used to predict corrosion rates of metals.
This statement is partially true. Potential-pH diagrams (Pourbaix diagrams) are indeed used to predict the stability of materials in various environments, which can include the likelihood of corrosion. However, they do not directly provide corrosion rates; rather, they show regions of stability, passivity, and corrosion for a given metal in the potential-pH space.

S. Cathodic protection can use sacrificial anodes such as magnesium.
This statement is true. Cathodic protection is a technique used to control the corrosion of a metal surface by making it the cathode of an electrochemical cell. Sacrificial anodes, such as magnesium, are more reactive metals that are used to protect less reactive metals by corroding in preference to the metal being protected.

Now, let's identify the correct combination of statements:

- (A) P, Q, and R: While P and Q are correct, R is only partially correct because potential-pH diagrams do not directly predict corrosion rates.
- (B) Q, R, and S: Q and S are correct, but R is only partially correct for the reasons mentioned above.
- (C) P, Q, and S: All three statements are correct. P is true about the hydrogen electrode, Q is true about activation polarization, and S is true about cathodic protection using sacrificial anodes.
- (D) P, R, and S: P and S are correct, but R is only partially correct.

The correct answer is therefore:

Answer:
- [P, Q, S]";C;C;1;
Thermodynamics;47;G-META-12-33;MCQS-NUM;42;Consider a reaction with activation energy of 8.314 kJ/mol that takes place at 300 K. If the reaction rate is to be tripled, the temperature of the reaction should be  (A) 174.5 K (B) 447.5 K (C) 600.5 K (D) 847.5 K;"To solve this problem, we can use the Arrhenius equation, which relates the rate constant \( k \) of a reaction to the temperature \( T \) and the activation energy \( E_a \):

\[ k = A \exp\left(-\frac{E_a}{RT}\right) \]

where:
- \( A \) is the pre-exponential factor (frequency of correctly oriented collisions),
- \( R \) is the gas constant (8.314 J/(mol·K)),
- \( T \) is the temperature in Kelvin,
- \( E_a \) is the activation energy in J/mol.

We are given that the reaction rate (proportional to \( k \)) is to be tripled, and we want to find the new temperature \( T' \) that will cause this increase. We can set up the ratio of the new rate constant \( k' \) to the original rate constant \( k \):

\[ \frac{k'}{k} = 3 \]

Substituting the Arrhenius equation for both \( k' \) and \( k \), we get:

\[ \frac{A \exp\left(-\frac{E_a}{RT'}\right)}{A \exp\left(-\frac{E_a}{RT}\right)} = 3 \]

Simplifying, we find:

\[ \exp\left(-\frac{E_a}{RT'}\right) = 3 \exp\left(-\frac{E_a}{RT}\right) \]

Taking the natural logarithm of both sides gives us:

\[ -\frac{E_a}{RT'} = \ln(3) - \frac{E_a}{RT} \]

Now we can solve for \( T' \):

\[ \frac{E_a}{RT'} = \frac{E_a}{RT} - \ln(3) \]

\[ \frac{1}{T'} = \frac{1}{T} - \frac{R \ln(3)}{E_a} \]

We know that \( E_a = 8.314 \) kJ/mol, which we convert to J/mol for consistency with the gas constant:

\[ E_a = 8.314 \times 10^3 \text{ J/mol} \]

and \( T = 300 \) K. The gas constant \( R \) is \( 8.314 \) J/(mol·K). Now we can plug in the values:

\[ \frac{1}{T'} = \frac{1}{300 \text{ K}} - \frac{8.314 \text{ J/(mol·K)} \ln(3)}{8.314 \times 10^3 \text{ J/mol}} \]

\[ \frac{1}{T'} = \frac{1}{300} - \frac{\ln(3)}{10^3} \]

\[ \frac{1}{T'} = \frac{1}{300} - \frac{1.0986}{10^3} \]

\[ \frac{1}{T'} = \frac{1}{300} - 0.0010986 \]

\[ \frac{1}{T'} = 0.003333 - 0.0010986 \]

\[ \frac{1}{T'} = 0.0022344 \]

\[ T' = \frac{1}{0.0022344} \]

\[ T' \approx 447.5 \text{ K} \]

Therefore, the temperature at which the reaction rate will be tripled is approximately 447.5 K.

The correct answer is (B) 447.5 K.

[447.5 K]";B;B;1;
Material Processing;4;G-META-12-34;MATCH;66;Match the processes in Group I with the objectives in Group II:  Group I : [P. Vacuum Arc Degassing (VAD), Q. LD, R. COREX, S. Blast Furnace]  Group II : [1. Primary iron making, 2. Secondary steel making, 3. Direct smelting, 4. Primary steel making]    Options: (A) P-3, Q-4, R-2, S-1 (B) P-4, Q-3, R-1, S-2 (C) P-3, Q-2, R-1, S-4 (D) P-2, Q-4, R-3, S-1;"To match the processes in Group I with the objectives in Group II, we need to understand what each process is typically used for in the context of iron and steel making:

1. Vacuum Arc Degassing (VAD) - This is a secondary steelmaking process used to remove impurities from the steel, particularly hydrogen, nitrogen, and oxygen.

2. LD (Linz-Donawitz) - Also known as the basic oxygen furnace (BOF) process, this is a primary steelmaking method where hot blast air is blown through molten pig iron to remove impurities and produce steel.

3. COREX - This is a direct smelting reduction process that produces hot metal by reducing iron ore in a non-coking coal environment. It is an alternative to the blast furnace route.

4. Blast Furnace - This is a primary iron-making process where iron ore, coke, and limestone are charged into the top of the furnace and heated to produce molten iron, which is then tapped from the bottom.

Now, let's match them with the objectives:

- P. Vacuum Arc Degassing (VAD) is used in secondary steelmaking, so it matches with 2. Secondary steel making.
- Q. LD (BOF) is a primary steelmaking process, so it matches with 4. Primary steel making.
- R. COREX is a direct smelting process, so it matches with 3. Direct smelting.
- S. Blast Furnace is used for primary iron making, so it matches with 1. Primary iron making.

Based on the above matches, the correct answer is:

- P-2 (VAD - Secondary steel making)
- Q-4 (LD - Primary steel making)
- R-3 (COREX - Direct smelting)
- S-1 (Blast Furnace - Primary iron making)

Therefore, the correct answer is (D) P-2, Q-4, R-3, S-1.

[P-2, Q-4, R-3, S-1]";D;D;1;
Thermodynamics;48;G-META-12-35;MCQS-NUM;47;The reduction of FeO with CO gas in co-current flow is given by the following equation: FeO + CO = Fe + $CO_2$ ∆G°= 8120 J at 1173K. The ratio of $p_(CO)/p_(CO_2)$ for this reaction at 1173 K is  (A) 0.0 (B) 0.25 (C) 0.44 (D) 2.3;"To solve this problem, we can use the concept of chemical equilibrium and the Gibbs free energy change (∆G°) for the reaction. The equilibrium constant (K) for the reaction can be related to the standard Gibbs free energy change by the equation:

∆G° = -RT ln(K)

where:
- ∆G° is the standard Gibbs free energy change for the reaction (given as 8120 J at 1173 K),
- R is the universal gas constant (8.314 J/(mol·K)),
- T is the temperature in Kelvin (1173 K in this case),
- K is the equilibrium constant for the reaction.

First, we need to calculate the equilibrium constant K using the given ∆G° value:

∆G° = -RT ln(K)
8120 J = -(8.314 J/(mol·K)) * (1173 K) * ln(K)

Now, we solve for K:

ln(K) = -8120 J / (8.314 J/(mol·K) * 1173 K)
ln(K) = -8120 / 9647.42
ln(K) ≈ -0.8417

K = e^(-0.8417)
K ≈ e^(-0.8417)
K ≈ 0.4314

Now, we need to relate the equilibrium constant K to the partial pressures of CO and CO2. The reaction is:

FeO + CO → Fe + CO2

At equilibrium, the ratio of the partial pressures of the products to the reactants is equal to the equilibrium constant:

K = (p_(CO2)) / (p_(CO))

Given that K ≈ 0.4314, we have:

0.4314 = (p_(CO2)) / (p_(CO))

To find the ratio of p_(CO) / p_(CO2), we take the reciprocal of both sides:

p_(CO) / p_(CO2) = 1 / K
p_(CO) / p_(CO2) = 1 / 0.4314
p_(CO) / p_(CO2) ≈ 2.318

The ratio of p_(CO) / p_(CO2) is approximately 2.3, which corresponds to option (D).

Therefore, the correct answer is:

[D] 2.3";D;D;1;
