topic;level_1;qids;qstr;num_words;questions;result;filtered_result;correct_result;overlap;error_type
Atomic Structure;46;G-META-12-20;MCQS;63;A unit dislocation splits into two partial dislocations. The correct combination of the Burgers vectors of the partial dislocations for a given unit dislocation having Burgers vector (a/2)[1 -1 0] is  (A) (a/6)[2 -1 1] and (a/6)[1 -2 -1] (B) (a/6)[1 -1 2] and (a/6)[-1 -2 1] (C) (a/6)[1 1 -2] and (a/6)[2 -1 -1] (D) (a/6)[2 1 1] and (a/6)[1 2 -1];"The correct answer is:

(A) (a/6)[2 -1 1] and (a/6)[1 -2 -1]

This is because the sum of the Burgers vectors of the two partial dislocations must equal the original unit dislocation:

(a/6)[2 -1 1] + (a/6)[1 -2 -1] = (a/2)[1 -1 0]

This combination satisfies the condition.";;A;0;
Mechanical Properties;22;G-META-12-21;MCQS;84;A polymer matrix composite is reinforced with long continuous ceramic fibres aligned in one direction. The Young’s moduli of the matrix and fibres are $E_m$ and $E_f$ respectively, and the volume fraction of the fibres is f. Assuming iso-stress condition, Young’s modulus of the composite $E_C$ in a direction perpendicular to the length of fibres, is given by the expression  (A) $E_C$ = (1-f)$E_m$ + f$E_f$ (B) $E_C$ = f$E_m$ + (1-f)$E_f$ (C) 1/$E_C$ = [(1-f)/$E_m$] + f/$E_f$ (D) 1/$E_C$ = [f/$E_m$] + (1-f)/$E_f$;"The correct answer is:

(C) 1/$E_C$ = [(1-f)/$E_m$] + f/$E_f$

Explanation:

Since the fibres are aligned in one direction, the composite is transversely isotropic. When the load is applied perpendicular to the length of the fibres, the iso-stress condition is applicable. The Young's modulus of the composite in the transverse direction can be calculated using the rule of mixtures for iso-stress condition, which is given by:

1/$E_C$ = [(1-f)/$E_m$] + f/$E_f$

This expression represents the weighted average of the compliances of the matrix and fibres, where the weights are the volume fractions of the respective phases.";;C;0;
Material Processing;32;G-META-12-22;MCQS;23;Which of the following is NOT a fusion welding process?  (A) Arc welding (B) Gas welding (C) Resistance welding (D) Friction stir welding;"Let's analyze the options:

(A) Arc welding: This is a fusion welding process, where an electric arc is used to melt and join two metal pieces.

(B) Gas welding: This is also a fusion welding process, where a flame is used to melt and join two metal pieces.

(C) Resistance welding: This is a fusion welding process, where electrical resistance heat is used to melt and join two metal pieces.

(D) Friction stir welding: This is a solid-state welding process, not a fusion welding process. It uses frictional heat and pressure to join two metal pieces without melting them.

So, the correct answer is:

* (D) Friction stir welding";;D;0;
Material Manufacturing;14;G-META-12-24;MCQS;36;The riser is designed such that the melt in the riser solidifies  (A) Before casting solidifies (B) At the same time as casting solidifies (C) After casting solidifies (D) Irrespective of the solidification of the casting;"The correct answer is:

* (A) Before casting solidifies";;C;0;
Atomic Structure;47;G-META-12-25;MCQS;19;Radiography technique of detecting defects is based on the principle of  (A) Diffraction (B) Reflection (C) Interference (D) Absorption;"The correct answer is:

* (D) Absorption";;D;0;
Transport Phenomena;10;G-META-12-31;MATCH;64;Match the principles given in Group I with corresponding corrosion terminology in Group II:  Group I : [P. Electrode polarization, Q. Passivity, R. Selective leaching, S. Grain boundary precipitation]  Group II: [1. Dezincification, 2. Intergranular attack, 3. Over voltage, 4. Surface oxide film]    Options: (A) P-3, Q-4, R-1, S-2 (B) P-3, Q-4, R-2, S-1 (C) P-4, Q-2, R-1, S-3 (D) P-2, Q-1, R-4, S-3;"The correct answer is:

(A) P-3, Q-4, R-1, S-2

Here's the explanation:

* P. Electrode polarization corresponds to 3. Over voltage, as electrode polarization occurs when there is an overvoltage or an excessive potential difference between the electrode and the electrolyte.
* Q. Passivity corresponds to 4. Surface oxide film, as passivity is the formation of a thin, protective oxide film on the surface of a metal that prevents further corrosion.
* R. Selective leaching corresponds to 1. Dezincification, as selective leaching is a type of corrosion where one element is selectively removed from an alloy, such as dezincification, where zinc is leached out of brass.
* S. Grain boundary precipitation corresponds to 2. Intergranular attack, as grain boundary precipitation can lead to the formation of precipitates at the grain boundaries, making them susceptible to intergranular attack, a type of corrosion that occurs along the grain boundaries.";;A;0;
Electrical Properties;15;G-META-12-32;MCQS;75;Identify the correct combination of the following statements: P. Hydrogen electrode is a standard used to measure redox potentials Q. Activation polarization refers to electrochemical processes controlled by reaction sequence at metal-solution interface R. Potential-pH diagrams can be used to predict corrosion rates of metals S. Cathodic protection can use sacrificial anodes such as magnesium  (A) P, Q and R (B) Q, R and S (C) P, Q and S (D) P, R and S;"Let's analyze the statements:

P. Hydrogen electrode is a standard used to measure redox potentials: TRUE. The standard hydrogen electrode is a reference electrode used to measure the standard reduction potential of other electrodes.

Q. Activation polarization refers to electrochemical processes controlled by reaction sequence at metal-solution interface: FALSE. Activation polarization refers to the energy barrier that slows down the electrode reaction.

R. Potential-pH diagrams can be used to predict corrosion rates of metals: FALSE. Potential-pH diagrams, also known as Pourbaix diagrams, can be used to predict the stability of metals in different environments, but not the corrosion rates.

S. Cathodic protection can use sacrificial anodes such as magnesium: TRUE. Cathodic protection is a method to protect metals from corrosion, and it can use sacrificial anodes like magnesium, which corrode in place of the protected metal.

Now, let's identify the correct combination:

The correct answer is:

(C) P, Q and S";;C;0;
Thermodynamics;47;G-META-12-33;MCQS-NUM;42;Consider a reaction with activation energy of 8.314 kJ/mol that takes place at 300 K. If the reaction rate is to be tripled, the temperature of the reaction should be  (A) 174.5 K (B) 447.5 K (C) 600.5 K (D) 847.5 K;"A thermodynamics problem!

Let's break it down step by step:

1. The reaction rate is tripled, which means the rate constant (k) is tripled.
2. The rate constant is related to the activation energy (Ea) and temperature (T) by the Arrhenius equation:

k = Ae^(-Ea/RT)

where A is a constant, R is the gas constant (8.314 J/mol·K), and T is the temperature in Kelvin.

3. We want to triple the rate constant, so we set up the equation:

k2 = 3k1

where k1 is the initial rate constant and k2 is the new rate constant.

4. Since the activation energy remains the same, we can equate the exponential terms:

e^(-Ea/RT1) = 3e^(-Ea/RT2)

5. Take the natural logarithm of both sides:

-Ea/RT1 = ln(3) - Ea/RT2

6. Rearrange the equation to solve for T2:

1/T2 = 1/T1 - (R/Ea) \* ln(3)

7. Plug in the given values: Ea = 8.314 kJ/mol = 8314 J/mol, T1 = 300 K, and R = 8.314 J/mol·K.

After solving, we get:

T2 ≈ 332.5 K

Now, check the options:

(A) 174.5 K - too low
(B) 447.5 K - close, but not exact
(C) 600.5 K - too high
(D) 847.5 K - way too high

The correct answer is:

[B] 447.5 K";;B;0;
Material Processing;4;G-META-12-34;MATCH;66;Match the processes in Group I with the objectives in Group II:  Group I : [P. Vacuum Arc Degassing (VAD), Q. LD, R. COREX, S. Blast Furnace]  Group II : [1. Primary iron making, 2. Secondary steel making, 3. Direct smelting, 4. Primary steel making]    Options: (A) P-3, Q-4, R-2, S-1 (B) P-4, Q-3, R-1, S-2 (C) P-3, Q-2, R-1, S-4 (D) P-2, Q-4, R-3, S-1;"The correct answer is:

(D) P-2, Q-4, R-3, S-1

Here's the explanation:

* Vacuum Arc Degassing (VAD) is a process used in secondary steel making to remove impurities from steel, so it matches with objective 2.
* LD (Linz-Donawitz) is a process used in primary steel making to produce steel, so it matches with objective 4.
* COREX is a process used in direct smelting of iron ore to produce hot metal, so it matches with objective 3.
* Blast Furnace is a process used in primary iron making to produce pig iron, so it matches with objective 1.";;D;0;
Thermodynamics;48;G-META-12-35;MCQS-NUM;47;The reduction of FeO with CO gas in co-current flow is given by the following equation: FeO + CO = Fe + $CO_2$ ∆G°= 8120 J at 1173K. The ratio of $p_(CO)/p_(CO_2)$ for this reaction at 1173 K is  (A) 0.0 (B) 0.25 (C) 0.44 (D) 2.3;"A thermodynamics question!

We can use the equation:

∆G = -RT ln(K)

where ∆G is the Gibbs free energy change, R is the gas constant, T is the temperature in Kelvin, and K is the equilibrium constant.

Rearranging the equation to solve for K, we get:

K = e^(-∆G / RT)

Plugging in the given values, we get:

K = e^(-8120 / (8.314 × 1173))

K ≈ 0.44

Now, let's analyze the reaction:

FeO + CO = Fe + CO2

The equilibrium constant K can be expressed as:

K = p(CO2) / p(CO)

We are asked to find the ratio p(CO) / p(CO2), which is equal to 1/K.

So, the correct answer is:

**[C) 0.44]**";;D;0;
Material Manufacturing;15;G-META-12-36;MCQS-NUM;84;The sulphide capacity ($C_S$) of liquid slag of composition 55 wt.% CaO, 20 wt.% SiO2, 15 wt.% Al2O3, and 10 wt.% MgO is given by the following equation: log $C_s$ = 3.44* [$X_(CaO)$ + 0.1*$X_(MgO)$ -0.8*$X_(Al_(2)O_(3)) - $X_(SiO_2)$] - (9894/T) + 2.05 where, X is mole fraction of the respective components. Atomic weights of Ca, Mg, Si, Al and O are 40, 24, 28, 27 and 16 respectively. The value of $C_S$ at 1900 K is  (A) 0.0009 (B) 0.009 (C) 0.09 (D) 0.9;"Let's break down the problem step by step:

1. Calculate the mole fractions of each component:

First, calculate the number of moles of each component:

CaO: 55 wt.% = 0.55 x (40 + 16) = 28 g/mol
SiO2: 20 wt.% = 0.20 x (28 + 32) = 12 g/mol
Al2O3: 15 wt.% = 0.15 x (2 x 27 + 3 x 16) = 15 g/mol
MgO: 10 wt.% = 0.10 x (24 + 16) = 4 g/mol

Total moles: 28 + 12 + 15 + 4 = 59 g/mol

Now, calculate the mole fractions:

X(CaO) = 28 / 59 = 0.475
X(SiO2) = 12 / 59 = 0.203
X(Al2O3) = 15 / 59 = 0.254
X(MgO) = 4 / 59 = 0.068

2. Plug in the values into the given equation:

log Cs = 3.44 * [0.475 + 0.1 * 0.068 - 0.8 * 0.254 - 0.203] - (9894 / 1900) + 2.05

Simplify the equation:

log Cs = 3.44 * [0.475 + 0.0068 - 0.2032 - 0.203] - 5.21 + 2.05
log Cs = 3.44 * 0.0756 - 3.16
log Cs = 0.259 - 3.16
log Cs = -2.901

3. Calculate Cs:

Cs = 10^(-2.901) = 0.0125 ≈ 0.009

So, the correct answer is:

* (B) 0.009";;B;0;
Material Manufacturing;69;G-META-12-38;MCQS;70;Identify the correct combination of the following statements: P. Bessemer converter can be used in copper smelting Q. The Mond process for nickel involves reaction of metal with H2 gas R. Roasted ZnS concentrates can be smelted in a blast furnace S. Magnesium metal can be produced by electrolysis of sea water  (A) P, R and S (B) P, Q and R (C) P and Q (D) Q and S;"Let's analyze each statement:

P. Bessemer converter can be used in copper smelting: **False** (Bessemer converter is used in steel production, not copper smelting)

Q. The Mond process for nickel involves reaction of metal with H2 gas: **False** (The Mond process involves the reaction of nickel oxide with carbon monoxide, not hydrogen gas)

R. Roasted ZnS concentrates can be smelted in a blast furnace: **True** (Roasted zinc sulfide concentrates can be smelted in a blast furnace to produce zinc metal)

S. Magnesium metal can be produced by electrolysis of sea water: **True** (Magnesium metal can be produced by electrolysis of seawater or magnesium chloride)

Now, let's identify the correct combination:

* P is false, so options (A), (B), and (C) are eliminated.
* Q is false, so option (B) is eliminated.
* R and S are both true, so the correct answer is:

**Answer: (D) Q and S**";;A;0;
Phase Transition;18;G-META-12-39;MATCH;56;Match the phases of steel in Group I with the crystal structures in Group II:  Group I: [P. Martensite, Q. Cementite, R. Austenite, S. Ferrite]  Group II: [1. bcc, 2. fcc, 3. bct, 4. Orthorhombic]    Options: (A) P-3, Q-4, R-1, S-2 (B) P-2, Q-3, R-1, S-4 (C) P-3, Q-4, R-2, S-1 (D) P-4, Q-3, R-2, S-1;"The correct answer is:

(D) P-3, Q-4, R-2, S-1

Here's the explanation:

* Martensite (P) has a body-centered tetragonal (bct) crystal structure, corresponding to option 3.
* Cementite (Q) has an orthorhombic crystal structure, corresponding to option 4.
* Austenite (R) has a face-centered cubic (fcc) crystal structure, corresponding to option 2.
* Ferrite (S) has a body-centered cubic (bcc) crystal structure, corresponding to option 1.

Therefore, the correct matching is:

P-3, Q-4, R-2, S-1";;C;0;
Material Manufacturing;16;G-META-12-40;MCQS;32;Arrange the following in terms of increasing severity of quench: P. Oil quenching, Q. Water quenching, R. Water quenching with agitation, S. Brine quenching  (A) P<Q<R<S (B) Q<R<P<S (C) P<Q<S<R (D) Q<P<R<S;"Here's the solution:

Quenching severity refers to how rapidly a quenchant can cool a metal. The severity of quenching depends on the quenchant's ability to remove heat from the metal surface.

Here's the order of quenching severity from lowest to highest:

* Oil quenching (P): Oil has a lower heat transfer coefficient compared to water and brine, making it a slower quenching medium.
* Water quenching (Q): Water is a faster quenching medium than oil, but it's still relatively slower than brine or agitated water.
* Water quenching with agitation (R): Agitating the water increases the convection currents, which enhances the heat transfer rate, making it faster than still water quenching.
* Brine quenching (S): Brine (a solution of water and salt or other solutes) has an even higher heat transfer coefficient than agitated water, making it the fastest quenching medium among the options.

So, the correct order of increasing quenching severity is:

 Answer: [P, Q, R, S]";;A;0;
Material Processing;5;G-META-12-41;MCQS;55;Regarding recrystallization, which one of the following statements is NOT correct?  (A) Higher the amount of cold work, lower is the recrystallization temperature (B) Higher the recovery, higher is the recrystallization temperature (C) Higher the temperature of cold work, higher is the recrystallization temperature (D) Finer the initial grain size, higher is the recrystallization temperature;"

The correct answer is:

* (D) Finer the initial grain size, higher is the recrystallization temperature

Explanation:

* (A) is correct: Higher amounts of cold work lead to a lower recrystallization temperature, as the increased stored energy in the material drives the recrystallization process.
* (B) is correct: Higher recovery (i.e., relief of internal stresses) leads to a higher recrystallization temperature, as the material is closer to its equilibrium state.
* (C) is correct: Higher temperatures during cold work lead to a higher recrystallization temperature, as the material is more prone to recovery and recrystallization at higher temperatures.
* (D) is incorrect: A finer initial grain size actually leads to a lower recrystallization temperature, as the increased grain boundary area provides more nucleation sites for recrystallization.";;D;0;
Mechanical Properties;23;G-META-12-43;MATCH;66;Match the phenomena listed in Group I with the possible mechanisms in Group II:  Group I: [P. Fatigue, Q. Creep, R. Strain hardening, S. Yield point phenomenon]  Group II: [1. Grain boundary sliding, 2. Slip band extrusion and intrusion, 3. Cottrell atmosphere, 4. Dislocation interaction]    Options: (A) P-2, Q-3, R-4, S-1 (B) P-2, Q-4, R-3, S-1 (C) P-2, Q-1, R-4, S-3 (D) P-1, Q-2, R-4, S-3;"The correct answer is:

(C) P-2, Q-1, R-4, S-3

Here's the explanation:

* P. Fatigue: 2. Slip band extrusion and intrusion (Fatigue is a phenomenon where a material fails due to repeated loading and unloading, and slip band extrusion and intrusion are mechanisms that contribute to fatigue.)
* Q. Creep: 1. Grain boundary sliding (Creep is a phenomenon where a material deforms slowly over time under constant stress, and grain boundary sliding is a mechanism that contributes to creep.)
* R. Strain hardening: 4. Dislocation interaction (Strain hardening is a phenomenon where a material becomes stronger and more resistant to deformation as it is strained, and dislocation interaction is a mechanism that contributes to strain hardening.)
* S. Yield point phenomenon: 3. Cottrell atmosphere (The yield point phenomenon is a sudden drop in stress at the onset of plastic deformation, and the Cottrell atmosphere is a mechanism that contributes to this phenomenon.)";;C;0;
Mechanical Properties;24;G-META-12-44;MCQS-NUM;42;Fracture stress for a brittle material having a crack length of 1 µm is 200 MPa. Fracture stress for the same material having a crack length of 4 µm is  (A) 200 MPa (B) 150 MPa (C) 100 MPa (D) 50 MPa;"A classic problem in materials science!

The relationship between fracture stress and crack length is given by Griffith's theory, which states that the fracture stress (σ) is inversely proportional to the square root of the crack length (a):

σ ∝ 1/√a

We are given that the fracture stress for a crack length of 1 µm is 200 MPa. Let's use this as the reference point. We can write the equation as:

σ1 = 200 MPa = K / √a1, where a1 = 1 µm

Now, we need to find the fracture stress (σ2) for a crack length of 4 µm (a2). We can use the same equation:

σ2 = K / √a2, where a2 = 4 µm

Since the material is the same, the constant K remains the same. We can equate the two expressions:

200 MPa = K / √1 µm = K / √a1
σ2 = K / √a2 = K / √4 µm

Now, we can simplify the equation by noting that √4 µm = 2 × √1 µm:

σ2 = K / (2 × √1 µm) = 200 MPa / 2 = 100 MPa

Therefore, the correct answer is:

* (C) 100 MPa";;C;0;
Mechanical Properties;25;G-META-12-45;MCQS-NUM;54;The flow stress (σ) of an alloy varies with strain rate (ε) as σ = 100* $(ε)^(0.1)$ MPa. When the alloy is hot extruded from 10 cm diameter to 5 cm diameter at a speed of 2 cm/s, the flow stress is  (A) 1000 MPa (B) 105 MPa (C) 150 MPa (D) 1050 MPa;"Let's break down the problem step by step:

1. The flow stress (σ) of the alloy varies with strain rate (ε) as σ = 100* $(ε)^(0.1)$ MPa.
2. We need to find the flow stress when the alloy is hot extruded from 10 cm diameter to 5 cm diameter at a speed of 2 cm/s.

To solve this, we need to find the strain rate (ε) first. The strain rate can be calculated as:

ε = (change in area / original area) / time

The change in area is from 10 cm diameter to 5 cm diameter, so the change in area is:

ΔA = A2 - A1 = π(5^2) - π(10^2) = 25π - 100π = -75π cm^2

The original area is:

A1 = π(10^2) = 100π cm^2

The time can be calculated as:

time = distance / speed = (10 cm - 5 cm) / 2 cm/s = 5 cm / 2 cm/s = 2.5 s

Now, we can calculate the strain rate:

ε = (-75π cm^2 / 100π cm^2) / 2.5 s = -0.3 s^-1

Now that we have the strain rate, we can plug it into the flow stress equation:

σ = 100* $(ε)^(0.1)$ MPa
= 100* $(-0.3)^(0.1)$ MPa
≈ 105 MPa

So, the correct answer is:

* (B) 105 MPa";;B;0;
Material Processing;6;G-META-12-46;MCQS;97;Determine the correctness or otherwise of the following Assertion (a) and Reason (r). Assertion : During rolling, front tension and (or) back tension are (is) employed to decrease rolling load. Reason : Roll pressure decreases due to lowering of flow stress as a result of front tension/back tension.  (A) a is false but r is true (B) a is true and r is also true, but r is not the reason for a (C) a is true and r is also true, and r is the reason for a (D) a is true but r is false;"

The correct answer is:

(C) a is true and r is also true, and r is the reason for a";;C;0;
Material Processing;7;G-META-12-47;MATCH;61;Match the defects listed in Group I with the processes listed in Group II:  Group I : [P. Cold shut, Q. Earing, R. Alligatoring, S. Shrinkage porosity]  Group II : [1. Rolling, 2. Forging, 3. Deep drawing, 4. Fusion welding]    Options: (A) P-2, Q-4, R-1, S-4 (B) P-2, Q-4, R-3, S-1 (C) P-2, Q-3, R-1, S-4 (D) P-4, Q-1, R-2, S-3;"Here's the solution:

**Group I: Defects**

* P. Cold shut: A cold shut is a defect that occurs in forging, where two or more streams of metal flow together and solidify without fully bonding.
* Q. Earing: Earing is a defect that occurs in deep drawing, where the metal sheet forms an ear-like shape at the edge of the drawn part.
* R. Alligatoring: Alligatoring is a defect that occurs in fusion welding, where the weld metal has a rough, scaly appearance.
* S. Shrinkage porosity: Shrinkage porosity is a defect that occurs in casting, but it can also occur in fusion welding. However, since casting is not an option, we'll assume it's related to fusion welding.

**Group II: Processes**

* 1. Rolling: A process of shaping metal by passing it through a series of rollers.
* 2. Forging: A process of shaping metal by using localized compressive forces.
* 3. Deep drawing: A process of shaping metal sheets into cups or boxes using a die.
* 4. Fusion welding: A process of joining two metal pieces by melting and fusing them together.

**Matching**

* P. Cold shut: 2. Forging
* Q. Earing: 3. Deep drawing
* R. Alligatoring: 4. Fusion welding
* S. Shrinkage porosity: 4. Fusion welding

**Correct answer:**

(C) P-2, Q-3, R-4, S-4";;C;0;
Mechanical Properties;66;G-META-12-48;MCQS-NUM;91;A steel ball (density $ρ_(steel)$ = 7200 kg/$m^(3)$) is placed in an upward moving liquid Al (density $ρ_(Al)$ = 2360 kg/$m^(3)$, viscosity $μ_(Al)$ = 1*$10^(–3)$ Pa.s and Reynolds number = 5*$10^(5)$). The force (F) exerted on the steel ball is expressed as: F = f π $R^(2)$ ($ρ_(Al)$ $v^2$ /2) where, f is friction factor (=0.2), v is the velocity of liquid Al and R is the radius of steel ball. The force exerted on the steel ball is  (A) 8.32 N (B) 6.70 N (C) 1.67 N (D) 0.52 N;"Let's break down the problem step by step:

Given:

* Density of steel ball: ρ_steel = 7200 kg/m³
* Density of liquid Al: ρ_Al = 2360 kg/m³
* Viscosity of liquid Al: μ_Al = 1 × 10⁻³ Pa·s
* Reynolds number: Re = 5 × 10⁵
* Friction factor: f = 0.2
* Force exerted on the steel ball: F = f π R² (ρ_Al v² / 2)

We need to find the force F exerted on the steel ball.

However, we are not given the radius of the steel ball (R) and the velocity of liquid Al (v). Without these values, we cannot calculate the force F.

The options provided are:

(A) 8.32 N
(B) 6.70 N
(C) 1.67 N
(D) 0.52 N

Since we cannot calculate the force F, we cannot determine the correct answer.

**Answer: Cannot be determined with the given information.**";;A;0;
