topic;level_1;qids;qstr;num_words;questions;result;filtered_result;correct_result;overlap;error_type
Atomic Structure;46;G-META-12-20;MCQS;63;A unit dislocation splits into two partial dislocations. The correct combination of the Burgers vectors of the partial dislocations for a given unit dislocation having Burgers vector (a/2)[1 -1 0] is  (A) (a/6)[2 -1 1] and (a/6)[1 -2 -1] (B) (a/6)[1 -1 2] and (a/6)[-1 -2 1] (C) (a/6)[1 1 -2] and (a/6)[2 -1 -1] (D) (a/6)[2 1 1] and (a/6)[1 2 -1];"To solve this problem, we need to find the correct combination of partial dislocations that can split a unit dislocation with a Burgers vector of (a/2)[1 -1 0].

A unit dislocation with a Burgers vector of (a/2)[1 -1 0] can be thought of as a dislocation that moves one atom to the right and one atom to the left, resulting in a net displacement of (a/2) in the [1 -1 0] direction.

To split this dislocation into two partial dislocations, we need to find two partial dislocations that, when combined, have a Burgers vector of (a/2)[1 -1 0]. We can do this by considering the possible combinations of partial dislocations that have Burgers vectors that are multiples of the lattice vectors.

The lattice vectors for the given crystal structure are not specified, but we can assume that they are the standard lattice vectors for a face-centered cubic (FCC) crystal, which are [100], [010], and [001].

The possible partial dislocations that can split the unit dislocation are:

* A partial dislocation with a Burgers vector of (a/6)[1 1 -2], which moves one atom to the right and one atom to the left, resulting in a net displacement of (a/6) in the [1 1 -2] direction.
* A partial dislocation with a Burgers vector of (a/6)[-1 -2 1], which moves one atom to the left and one atom to the right, resulting in a net displacement of (a/6) in the [-1 -2 1] direction.

The combination of these two partial dislocations has a Burgers vector of:

(a/6)[1 1 -2] + (a/6)[-1 -2 1] = (a/2)[1 -1 0]

This combination of partial dislocations splits the unit dislocation into two partial dislocations with Burgers vectors of (a/6)[1 1 -2] and (a/6)[-1 -2 1].

Therefore, the correct answer is:

(A) (a/6)[2 -1 1] and (a/6)[1 -2 -1]

Note that the correct answer is not one of the options listed, but rather a combination of the two partial dislocations that splits the unit dislocation.";A;A;1;
Mechanical Properties;22;G-META-12-21;MCQS;84;A polymer matrix composite is reinforced with long continuous ceramic fibres aligned in one direction. The Young’s moduli of the matrix and fibres are $E_m$ and $E_f$ respectively, and the volume fraction of the fibres is f. Assuming iso-stress condition, Young’s modulus of the composite $E_C$ in a direction perpendicular to the length of fibres, is given by the expression  (A) $E_C$ = (1-f)$E_m$ + f$E_f$ (B) $E_C$ = f$E_m$ + (1-f)$E_f$ (C) 1/$E_C$ = [(1-f)/$E_m$] + f/$E_f$ (D) 1/$E_C$ = [f/$E_m$] + (1-f)/$E_f$;"To solve this problem, we can use the rule of mixtures to estimate the Young's modulus of the composite (EC) in a direction perpendicular to the length of fibers.

The rule of mixtures states that the composite modulus (EC) is a weighted average of the moduli of the matrix (Em) and fibers (Ef), where the weights are the volume fractions of the matrix (1-f) and fibers (f), respectively.

In this case, since the fibers are aligned in one direction, the composite modulus in a direction perpendicular to the fibers (EC) is given by:

1/EC = (1-f)/Em + f/Ef

This is option (D).

The other options are incorrect:

* Option (A) is the formula for the composite modulus in the direction parallel to the fibers, not perpendicular.
* Option (B) is the formula for the composite modulus when the fibers are randomly distributed, not aligned in one direction.
* Option (C) is the reciprocal of the composite modulus, but not the correct formula for the composite modulus in the direction perpendicular to the fibers.

Therefore, the correct answer is:

(D) 1/EC = [f/Em] + (1-f)/Ef";D;C;0;
Material Processing;32;G-META-12-22;MCQS;23;Which of the following is NOT a fusion welding process?  (A) Arc welding (B) Gas welding (C) Resistance welding (D) Friction stir welding;"Nice and simple!

Here's the solution:

* (A) Arc welding: a fusion welding process
* (B) Gas welding: a fusion welding process
* (C) Resistance welding: a fusion welding process
* (D) Friction stir welding: NOT a fusion welding process!

Correct answer: (D) Friction stir welding";D;D;1;
Material Manufacturing;14;G-META-12-24;MCQS;36;The riser is designed such that the melt in the riser solidifies  (A) Before casting solidifies (B) At the same time as casting solidifies (C) After casting solidifies (D) Irrespective of the solidification of the casting;"The correct answer is:

(C) After casting solidifies

The riser is designed to solidify after the casting has solidified. This is because the riser is intended to provide additional metal to compensate for shrinkage that occurs as the casting cools and solidifies. If the riser solidifies before the casting, it may not be able to provide the necessary metal to fill any shrinkage cavities that form in the casting.";C;C;1;
Atomic Structure;47;G-META-12-25;MCQS;19;Radiography technique of detecting defects is based on the principle of  (A) Diffraction (B) Reflection (C) Interference (D) Absorption;"The correct answer is:

(D) Absorption

The principle behind radiography is based on the absorption of X-rays by different materials. X-rays are absorbed to varying degrees by different tissues and materials, allowing radiologists to visualize internal structures and detect defects or abnormalities.";D;D;1;
Transport Phenomena;10;G-META-12-31;MATCH;64;Match the principles given in Group I with corresponding corrosion terminology in Group II:  Group I : [P. Electrode polarization, Q. Passivity, R. Selective leaching, S. Grain boundary precipitation]  Group II: [1. Dezincification, 2. Intergranular attack, 3. Over voltage, 4. Surface oxide film]    Options: (A) P-3, Q-4, R-1, S-2 (B) P-3, Q-4, R-2, S-1 (C) P-4, Q-2, R-1, S-3 (D) P-2, Q-1, R-4, S-3;"Based on the given options, here's the correct match:

Group I: [P. Electrode polarization, Q. Passivity, R. Selective leaching, S. Grain boundary precipitation]
Group II: [1. Dezincification, 2. Intergranular attack, 3. Over voltage, 4. Surface oxide film]

Correct Match:

* P (Electrode polarization) -> 3 (Over voltage)
* Q (Passivity) -> 4 (Surface oxide film)
* R (Selective leaching) -> 1 (Dezincification)
* S (Grain boundary precipitation) -> 2 (Intergranular attack)

The correct answer is:

Option B: P-3, Q-4, R-2, S-1";B;A;0;
Electrical Properties;15;G-META-12-32;MCQS;75;Identify the correct combination of the following statements: P. Hydrogen electrode is a standard used to measure redox potentials Q. Activation polarization refers to electrochemical processes controlled by reaction sequence at metal-solution interface R. Potential-pH diagrams can be used to predict corrosion rates of metals S. Cathodic protection can use sacrificial anodes such as magnesium  (A) P, Q and R (B) Q, R and S (C) P, Q and S (D) P, R and S;"Let's analyze each statement:

P. Hydrogen electrode is a standard used to measure redox potentials: TRUE. The hydrogen electrode is a standard electrode used to measure the potential of a half-cell.

Q. Activation polarization refers to electrochemical processes controlled by reaction sequence at metal-solution interface: TRUE. Activation polarization is a type of polarization that occurs when the rate of an electrochemical reaction is limited by the activation energy required for the reaction to occur.

R. Potential-pH diagrams can be used to predict corrosion rates of metals: TRUE. Potential-pH diagrams, also known as Pourbaix diagrams, can be used to predict the corrosion behavior of metals in different environments.

S. Cathodic protection can use sacrificial anodes such as magnesium: TRUE. Cathodic protection is a method of protecting metals from corrosion by making them the cathode of an electrochemical cell, and sacrificial anodes like magnesium can be used to provide the necessary electrons.

Based on the analysis, the correct combination of statements is:

(D) P, R, and S

The correct answer is:

(D) P, R, and S";D;C;0;
Thermodynamics;47;G-META-12-33;MCQS-NUM;42;Consider a reaction with activation energy of 8.314 kJ/mol that takes place at 300 K. If the reaction rate is to be tripled, the temperature of the reaction should be  (A) 174.5 K (B) 447.5 K (C) 600.5 K (D) 847.5 K;"To solve this problem, we can use the Arrhenius equation, which relates the reaction rate constant (k) to the activation energy (Ea), temperature (T), and a constant (A):

k = A \* e^(-Ea/RT)

We are given that the reaction rate is to be tripled, so we can set up the following equation:

3k = k'

where k' is the new reaction rate constant.

We can rearrange the Arrhenius equation to solve for k:

k = A \* e^(-Ea/RT)

Taking the natural logarithm of both sides:

ln(k) = ln(A) - Ea/RT

Now, we can take the natural logarithm of both sides of the equation:

ln(3k) = ln(k')

Subtracting ln(k) from both sides:

ln(3) = ln(k'/k)

Dividing both sides by ln(3):

k'/k = 3

Now, we can use the Arrhenius equation to find the new temperature (T') that corresponds to the new reaction rate constant (k'):

k' = A \* e^(-Ea/R \* T')

Taking the natural logarithm of both sides:

ln(k') = ln(A) - Ea/R \* T'

Substituting the values given in the problem:

ln(3k) = ln(A) - 8.314 kJ/mol / (8.314 J/mol \* K) \* T'

Simplifying and solving for T':

T' = 447.5 K

Therefore, the correct answer is:

(B) 447.5 K";B;B;1;
Material Processing;4;G-META-12-34;MATCH;66;Match the processes in Group I with the objectives in Group II:  Group I : [P. Vacuum Arc Degassing (VAD), Q. LD, R. COREX, S. Blast Furnace]  Group II : [1. Primary iron making, 2. Secondary steel making, 3. Direct smelting, 4. Primary steel making]    Options: (A) P-3, Q-4, R-2, S-1 (B) P-4, Q-3, R-1, S-2 (C) P-3, Q-2, R-1, S-4 (D) P-2, Q-4, R-3, S-1;"Let's match the processes in Group I with the objectives in Group II:

1. Vacuum Arc Degassing (VAD) - Primary iron making (option 1 or 4)
	* VAD is a process used to refine steel by removing impurities and non-metallic inclusions.
	* Primary iron making is the process of producing high-quality pig iron through a blast furnace or other processes.
2. LD (Linz-Donawitz) - Secondary steel making (option 2)
	* LD is a process used to produce steel by mixing molten pig iron with scrap iron and steel.
	* Secondary steel making involves refining and purifying the steel to produce high-quality steel.
3. COREX - Direct smelting (option 3)
	* COREX is a process used to produce hot metal through smelting coal-based pig iron.
	* Direct smelting involves smelting ores to produce raw materials for steel production.
4. Blast Furnace - Primary steel making (option 1 or 4)
	* A blast furnace is used to produce pig iron, which is then converted into steel through other processes.
	* Primary steel making involves producing steel through the refining and purifying of pig iron.

After matching, we can see that:

* Q (LD) matches with 2. Secondary steel making
* P (Vacuum Arc Degassing) matches with 4. Primary iron making
* R (COREX) matches with 3. Direct smelting
* S (Blast Furnace) matches with 1. Primary iron making or 4. Primary steel making

So, the correct answer is:

(P-1, Q-2, R-3, S-1 or P-4) - option (C) P-3, Q-2, R-1, S-4 is incorrect.

Please let me know if you'd like me to clarify anything!";-;D;0;
Thermodynamics;48;G-META-12-35;MCQS-NUM;47;The reduction of FeO with CO gas in co-current flow is given by the following equation: FeO + CO = Fe + $CO_2$ ∆G°= 8120 J at 1173K. The ratio of $p_(CO)/p_(CO_2)$ for this reaction at 1173 K is  (A) 0.0 (B) 0.25 (C) 0.44 (D) 2.3;"To solve this problem, we can use the equilibrium constant expression for the reaction:

FeO + CO = Fe + CO2

K = (pCO2 / pCO) / (pFe / pCO)

We are given the standard Gibbs free energy change (ΔG°) at 1173 K, which is 8120 J. We can use this value to calculate the equilibrium constant (K) using the following equation:

ΔG° = -RT ln K

where R is the gas constant and T is the temperature in Kelvin.

Rearranging the equation to solve for K, we get:

K = exp(-ΔG° / RT)

Plugging in the values, we get:

K = exp(-8120 J / (8.314 J/mol·K × 1173 K)) ≈ 0.44

Now, we can use the equilibrium constant expression to solve for the ratio of pCO / pCO2:

pCO2 / pCO = K × (pFe / pCO)

Since the reaction is at equilibrium, the ratio of pFe / pCO is equal to the ratio of the initial concentrations of FeO and CO. Let's assume the initial concentrations are 1 atm for both FeO and CO. Then, the ratio of pFe / pCO is 1.

Substituting this value into the equilibrium constant expression, we get:

pCO2 / pCO = K × (1) = 0.44

So, the correct answer is:

(C) 0.44";C;D;0;
Material Manufacturing;15;G-META-12-36;MCQS-NUM;84;The sulphide capacity ($C_S$) of liquid slag of composition 55 wt.% CaO, 20 wt.% SiO2, 15 wt.% Al2O3, and 10 wt.% MgO is given by the following equation: log $C_s$ = 3.44* [$X_(CaO)$ + 0.1*$X_(MgO)$ -0.8*$X_(Al_(2)O_(3)) - $X_(SiO_2)$] - (9894/T) + 2.05 where, X is mole fraction of the respective components. Atomic weights of Ca, Mg, Si, Al and O are 40, 24, 28, 27 and 16 respectively. The value of $C_S$ at 1900 K is  (A) 0.0009 (B) 0.009 (C) 0.09 (D) 0.9;"To solve this problem, we need to calculate the mole fractions of the components in the slag and then plug them into the given equation.

First, let's calculate the total number of moles of oxygen in the slag:

55 wt.% CaO = 0.55 x (40 g/mol) / (40 g/mol + 28 g/mol + 27 g/mol + 16 g/mol) = 0.55 x 0.333 = 0.1835 mol
20 wt.% SiO2 = 0.20 x (28 g/mol) / (40 g/mol + 28 g/mol + 27 g/mol + 16 g/mol) = 0.20 x 0.333 = 0.0667 mol
15 wt.% Al2O3 = 0.15 x (2 x 27 g/mol) / (40 g/mol + 28 g/mol + 27 g/mol + 16 g/mol) = 0.15 x 0.333 = 0.0495 mol
10 wt.% MgO = 0.10 x (24 g/mol) / (40 g/mol + 28 g/mol + 27 g/mol + 16 g/mol) = 0.10 x 0.333 = 0.0333 mol

Total moles of oxygen = 0.1835 + 0.0667 + 0.0495 + 0.0333 = 0.333

Now, let's calculate the mole fractions:

X(CaO) = 0.1835 / 0.333 = 0.551
X(MgO) = 0.0333 / 0.333 = 0.100
X(Al2O3) = 0.0495 / 0.333 = 0.148
X(SiO2) = 0.0667 / 0.333 = 0.201

Now, we can plug these values into the given equation:

log Cs = 3.44 * (0.551 + 0.1*0.100 - 0.8*0.148 - 0.201) - (9894/1900) + 2.05
= 3.44 * (0.551 + 0.01 - 0.118 - 0.201) - 5.247 + 2.05
= 3.44 * 0.223 - 3.197
= 0.763 - 3.197
= -2.434

Cs = 10^(-2.434) = 0.009

Therefore, the correct answer is:

(B) 0.009";B;B;1;
Material Manufacturing;69;G-META-12-38;MCQS;70;Identify the correct combination of the following statements: P. Bessemer converter can be used in copper smelting Q. The Mond process for nickel involves reaction of metal with H2 gas R. Roasted ZnS concentrates can be smelted in a blast furnace S. Magnesium metal can be produced by electrolysis of sea water  (A) P, R and S (B) P, Q and R (C) P and Q (D) Q and S;"Let's analyze the statements:

* P: Bessemer converter can be used in copper smelting -> False (Bessemer converter is used for steel production, not copper smelting)
* Q: The Mond process for nickel involves reaction of metal with H2 gas -> True (The Mond process is a method for purifying nickel, which involves reacting nickel with hydrogen gas)
* R: Roasted ZnS concentrates can be smelted in a blast furnace -> True (Roasted zinc sulfide concentrates can be smelted in a blast furnace to produce zinc)
* S: Magnesium metal can be produced by electrolysis of sea water -> False (Magnesium is not typically produced by electrolysis of sea water. Instead, it is produced by electrolysis of magnesium chloride solution)

Based on the analysis, the correct combination of statements is:

(D) Q and R

The Mond process (Q) is a true statement, and roasted ZnS concentrates can be smelted in a blast furnace (R) is also a true statement.";D;A;0;
Phase Transition;18;G-META-12-39;MATCH;56;Match the phases of steel in Group I with the crystal structures in Group II:  Group I: [P. Martensite, Q. Cementite, R. Austenite, S. Ferrite]  Group II: [1. bcc, 2. fcc, 3. bct, 4. Orthorhombic]    Options: (A) P-3, Q-4, R-1, S-2 (B) P-2, Q-3, R-1, S-4 (C) P-3, Q-4, R-2, S-1 (D) P-4, Q-3, R-2, S-1;"Let's match the phases of steel in Group I with the crystal structures in Group II:

* P. Martensite: bct (body-centered tetragonal)
* Q. Cementite: Orthorhombic
* R. Austenite: fcc (face-centered cubic)
* S. Ferrite: bcc (body-centered cubic)

So, the correct matches are:

* P-3
* Q-4
* R-2
* S-1

The correct answer is:

(D) P-4, Q-3, R-2, S-1";D;C;0;
Material Manufacturing;16;G-META-12-40;MCQS;32;Arrange the following in terms of increasing severity of quench: P. Oil quenching, Q. Water quenching, R. Water quenching with agitation, S. Brine quenching  (A) P<Q<R<S (B) Q<R<P<S (C) P<Q<S<R (D) Q<P<R<S;"Let's analyze the options:

P. Oil quenching: Oil quenching is a slow cooling process, which means it is a relatively mild quenching method.

Q. Water quenching: Water quenching is a faster cooling process than oil quenching, but still relatively slow.

R. Water quenching with agitation: Adding agitation to water quenching increases the cooling rate, making it more severe than plain water quenching.

S. Brine quenching: Brine quenching is a highly aggressive quenching method, as the salt in the brine increases the cooling rate and can cause more rapid formation of martensite.

Therefore, the correct order from least severe to most severe is:

P. Oil quenching
Q. Water quenching
R. Water quenching with agitation
S. Brine quenching

So, the correct answer is:

(D) Q<P<R<S";D;A;0;
Material Processing;5;G-META-12-41;MCQS;55;Regarding recrystallization, which one of the following statements is NOT correct?  (A) Higher the amount of cold work, lower is the recrystallization temperature (B) Higher the recovery, higher is the recrystallization temperature (C) Higher the temperature of cold work, higher is the recrystallization temperature (D) Finer the initial grain size, higher is the recrystallization temperature;"Here are the explanations for each option:

(A) This statement is correct. Higher cold work can introduce more defects and lattice distortions, which can reduce the recrystallization temperature.

(B) This statement is correct. A higher degree of recovery can facilitate the formation of new grains with a higher recrystallization temperature.

(C) This statement is incorrect. The temperature at which cold work occurs is not directly related to the recrystallization temperature. Cold work can be performed at various temperatures, but the effect on recrystallization temperature is due to the amount of defects and lattice distortions introduced, not the temperature at which the cold work is performed.

(D) This statement is correct. Finer initial grain sizes typically require higher recrystallization temperatures due to the increased boundary area and grain boundary energy.

 Correct answer: (C) Higher the temperature of cold work, higher is the recrystallization temperature";C;D;0;
Mechanical Properties;23;G-META-12-43;MATCH;66;Match the phenomena listed in Group I with the possible mechanisms in Group II:  Group I: [P. Fatigue, Q. Creep, R. Strain hardening, S. Yield point phenomenon]  Group II: [1. Grain boundary sliding, 2. Slip band extrusion and intrusion, 3. Cottrell atmosphere, 4. Dislocation interaction]    Options: (A) P-2, Q-3, R-4, S-1 (B) P-2, Q-4, R-3, S-1 (C) P-2, Q-1, R-4, S-3 (D) P-1, Q-2, R-4, S-3;"Let's match the phenomena in Group I with the possible mechanisms in Group II:

1. P. Fatigue: This is a process of gradual weakening of a material due to repeated loading and unloading. It's likely related to dislocation interaction (option 4).
2. Q. Creep: This is a slow, time-dependent deformation of a material under constant stress. It's likely related to grain boundary sliding (option 1) or slip band extrusion and intrusion (option 2).
3. R. Strain hardening: This is a process where a material becomes stronger and more resistant to deformation as it's deformed. It's likely related to dislocation interaction (option 4).
4. S. Yield point phenomenon: This is a sudden drop in stress at the yield point, followed by a more gradual increase in stress as the material continues to deform. It's likely related to the presence of impurities or defects, such as a Cottrell atmosphere (option 3).

So, the correct matches are:

* P. Fatigue: 4. Dislocation interaction
* Q. Creep: 1. Grain boundary sliding or 2. Slip band extrusion and intrusion
* R. Strain hardening: 4. Dislocation interaction
* S. Yield point phenomenon: 3. Cottrell atmosphere

The correct answer is:

(D) P-1, Q-2, R-4, S-3";D;C;0;
Mechanical Properties;24;G-META-12-44;MCQS-NUM;42;Fracture stress for a brittle material having a crack length of 1 µm is 200 MPa. Fracture stress for the same material having a crack length of 4 µm is  (A) 200 MPa (B) 150 MPa (C) 100 MPa (D) 50 MPa;"The question is related to the concept of fracture mechanics and the effect of crack length on the fracture stress of a brittle material.

The fracture stress of a brittle material is inversely proportional to the square root of the crack length. This is known as the Griffith theory.

Mathematically, this can be expressed as:

σ = σ0 / √(a)

where σ is the fracture stress, σ0 is the fracture stress of a material without a crack, and a is the crack length.

Given the values:

* Fracture stress for a material with a crack length of 1 µm = 200 MPa
* Fracture stress for the same material with a crack length of 4 µm =?

We can use the above equation to find the answer:

200 MPa = σ0 / √(1 µm)
σ0 = 200 MPa × √(1 µm) = 200 MPa × 1 = 200 MPa

Now, we can find the fracture stress for the material with a crack length of 4 µm:

σ = σ0 / √(4 µm) = 200 MPa / √(4 µm) = 200 MPa / 2 = 100 MPa

Therefore, the correct answer is:

(C) 100 MPa";C;C;1;
Mechanical Properties;25;G-META-12-45;MCQS-NUM;54;The flow stress (σ) of an alloy varies with strain rate (ε) as σ = 100* $(ε)^(0.1)$ MPa. When the alloy is hot extruded from 10 cm diameter to 5 cm diameter at a speed of 2 cm/s, the flow stress is  (A) 1000 MPa (B) 105 MPa (C) 150 MPa (D) 1050 MPa;"To solve this problem, we need to find the flow stress (σ) of the alloy when it is hot extruded from 10 cm diameter to 5 cm diameter at a speed of 2 cm/s.

The flow stress is given by the equation:

σ = 100 * (ε)^(0.1) MPa

where ε is the strain rate.

To find the strain rate, we need to find the strain (ε) first. The strain is given by:

ε = (ΔL / L0)

where ΔL is the change in length and L0 is the initial length.

In this case, the initial diameter is 10 cm and the final diameter is 5 cm, so the change in length is:

ΔL = L0 - Lf = π(10^2) - π(5^2) = 75π cm

The initial length is:

L0 = π(10^2) = 100π cm

So, the strain is:

ε = ΔL / L0 = 75π / 100π = 0.75

Now, we can find the strain rate (ε) by using the equation:

ε = ΔL / t

where t is the time taken for the deformation. In this case, the time taken is:

t = distance / speed = 5 cm / 2 cm/s = 2.5 s

So, the strain rate is:

ε = ΔL / t = 75π / 2.5 = 30π

Now, we can find the flow stress (σ) by substituting the value of ε into the equation:

σ = 100 * (30π)^(0.1) MPa

σ = 100 * 1.095 MPa

σ = 109.5 MPa

So, the correct answer is:

(D) 1050 MPa";D;B;0;
