topic,level_1,qids,qstr,num_words,questions,result,filtered_result,correct_result,overlap,error_type
Thermodynamics,60,G-META-15-38,NUM,38,Configurational entropy due to ideal mixing in a binary A-B system is expressed as: $∆S_(mix)$ = -R*( $X_(A)*ln[X_(A)]$ +   $X_(B)ln[X_(B)]$) where $X_A$ and $X_B$ are mole fractions of A and B respectively. $∆𝑆_(mix)$ is maximum at what $X_A$?,The configurational entropy due to ideal mixing in a binary A-B system is maximum at $X_A = 0.5$.,,,0,
Thermodynamics,61,G-META-16-4,MCQS,45,"The first law of thermodynamics can be stated as [where, E, Q and W denote internal energy, heat and work, respectively]  (A) dE = δQ – δW (B) dQ = dE – δW (C) δW = dQ + dE (D) dW = δQ – δE",(A) dE = δQ - δW,,,0,
Thermodynamics,62,G-META-16-6,MCQS,34,"Activation energy of a chemical reaction, homogeneous or heterogeneous, is graphically estimated from a plot between  (A) k versus T (B) 1/k versus T (C) 1/k versus ln T (D) ln k versus 1/T ",(D) ln k versus 1/T,,,0,
Thermodynamics,63,G-META-16-42,MCQS,85,"Zinc oxide is reduced at a constant temperature in a closed reactor using ZnO(s) and C(s) as the only starting materials. The following reactions are assumed to be at thermodynamic equilibrium: ZnO(s) + C(s) = Zn(g) + CO(g) and  2CO(g) = $CO_2$(g) + C(s). Assume ideal gas behaviour. Based on mole balance, the relationship applicable to the system at equilibrium is  (A)	$p_(Zn)$ = $p_(CO)$ + $2*p_(CO_2)$ (B) $p_(Zn)$ = 2*$p_(CO)$ + $p_(CO_2)$ (C) $p_(Zn)$ = $p_(CO)$ + $p_(CO_2)$ (D) $p_(Zn)$ = 0.5*$p_(CO)$ + $2*p_(CO_2)$",(C) $p_(Zn)$ = $p_(CO)$ + $p_(CO_2)$,,,0,
Thermodynamics,64,G-META-16-54,MCQS-NUM,50,"A liquid phase sintered SiC-Ni composite has a solid-solid grain boundary energy ($γ_(SiC-SiC)$) of 0.80 $J.m^(-2)$ and a solid-liquid ($γ_(SiC-Ni)$) interfacial energy of 0.45 $J.m^(-2)$. For a SiC grain size of 20 µm, the average interparticle (SiC-SiC) neck size (in µm) is:  (A) 3.03 (B) 4.28 (C) 9.16 (D) 18.32 ",(A) 3.03,,,0,
Thermodynamics,65,G-META-17-35,NUM,28,"$CaCO_3$(s) dissociates in a closed system according to the reaction: $CaCO_3$(s) = CaO(s) + $CO_2$(g) Assuming the reaction is in thermodynamic equilibrium, the degree(s) of freedom F is?",1. F = 1,,,0,
Thermodynamics,66,G-META-17-38,NUM,61,"Given: $ΔH°_(298)$ (CO → $CO_2$) = -282000 kJ.(kg-mol $CO)^(-1)$, $C_p(CO_2)$ = 44kJ.(kg-mol $K)^(-1)$. A stoichiometric mixture of CO and pure oxygen at 1 atm and 25°C flows into a combustion reactor. The molar flow rate of CO entering the reactor is $1kg-mol.h^(-1)$. The adiabatic flame temperature(in K) for the combustion of CO with stoichiometric oxygen is?(answer up to two decimal places)","The adiabatic flame temperature for the combustion of CO with stoichiometric oxygen is 2273.15 K. 

[2273.15]",,,0,
Thermodynamics,67,G-META-17-42,NUM,66,"Given: Entropy change associated with heating orthorhombic sulfure from 0K to 368.5 K is 36.86 $J.K^(-1)$. Entropy change asssociated with cooling monoclinic sulfur from 368.5K to 0 K is -37.8 $J.K^(-1)$. Pure orthorhombic sulfure transforms to stable monoclinic sulfure monoclinic sulfure above 368.5K. Applying Third law of thermodynamics, the value of entropy (in $J.K^(-1)$) of transformation of 368.5 K is ?(answer up to two decimal places)",37.80 J/K mol,,,0,
Thermodynamics,68,G-META-17-43,NUM,46,"Given: surface energy γ = 0.177 $J.m^(-2)$; change in volume free energy $ΔG_v$ = -2.8 * $10^8$ $J.m^(-3)$. For homogenous nucleation of solid in a liquid of a pure metal, the critical edge length(in nm) of a cube shaped nucleus is?(answer up to two decimal places)",[7.41 nm],,,0,
Thermodynamics,69,G-META-17-55,MCQS-NUM,67,"Given: Melting points of tungsten and nickel are 3410°C and 1453°C, respectively. W-Ni compact is prepared by liquid phase sintering at 1500° C. If the size of tungsten grains is 40 µm and the interfacial tungsten -tungsten and tungsten- nickel energies are 0.52 and 0.30 $J.m^(-2)$ respectively, the predicted avergae neck size (in µm) of sintered tungsten grain is:  (A) 10 (B) 15 (C) 20 (D) 25",(A) 10,,,0,
Thermodynamics,70,G-META-18-2,MCQS,18,What is the most abundant anion in a $2CaO.SiO_2$ melt?  (A) $(SiO_4)^(-4)$ (B) $(Si_(2)O_(7))^(-6)$ (C) $(Si_(3)O_(10))^(-8)$ (D) $(Si_(4)O_(14))^(-10)$,(A) $(SiO_4)^(-4)$,,,0,
Thermodynamics,71,G-META-18-11,MCQS,23,"At equilibrium, the maximum number of phases in a three-component system at CONSTANT PRESSURE is:  (A) 1 (B) 2 (C) 3 (D) 4",(C) 3,,,0,
Thermodynamics,72,G-META-18-26,MCQS-NUM,108,"Given: Gas constant R = 8.314 J $K^(-1)mol^(-1)$. The molar free energy (J $mol^(-1)$) of a liquid solution of a binary A-B alloy as a function of temperature ( T ) and composition (x, the mole fraction of B) is given by: $G^(L)(T,x)$ = (1-x)*$[G_(A)]^(0,L)$ + x*$[G_(B)]^(0,L)$ + RT[xlnx + (1-x)ln(1-x)] + 4000x(1-x) where $(G_(A))^(0,L)$ and $(G_(B))^(0,L)$ are the molar free energies of pure liquid A and pure liquid B. What is the excess molar free energy, $𝐺^(XS,L)$, for an alloy with 𝑥 = 0.5 at 𝑇 = 1000 K?  (A) 1000 J $mol^(-1)$ (B) - 2000 J $mol^(-1)$ (C) 4763 J $mol^(-1)$ (D) - 5763 J $mol^(-1)$",(C) 4763 J $mol^(-1)$,,,0,
Thermodynamics,73,G-META-18-39,MCQS-NUM,32,"If the solid-liquid interfacial energy increases by 10%, the energy barrier for homogeneous nucleation of a spherical solid from the liquid, will change by:  (A) 21% (B) 33% (C) -10% (D) 46%",(B) 33%,,,0,
