topic,level_1,qids,qstr,num_words,questions,result,filtered_result,correct_result,overlap,error_type
Thermodynamics,10,G-XEC-2015-45-2,MCQS,50,"When the atoms in a solid are separated by their equilibrium distance,  (A) the potential energy of the solid is lowest (B) the force of attraction between the atoms is maximum (C) the force of repulsion between the atoms is zero (D) the potential energy of the solid is zero","The correct answer is (A) the potential energy of the solid is lowest. When the atoms in a solid are separated by their equilibrium distance, the potential energy of the solid is at its minimum value. This is because the attractive forces between the atoms are balanced by the repulsive forces, resulting in a stable arrangement of atoms with a minimum potential energy. Therefore, option (A) is the correct answer.",,,0,
Thermodynamics,11,G-XEC-2015-47-4,MCQS,70,"Which of the following statements is TRUE about the glass transition temperature (Tg)?  (A) Tg appears below the melting temperature in a perfectly crystalline material (B) Upon heating through Tg, heat capacity remains constant but the thermal expansion coefficient changes (C) Upon heating through Tg, heat capacity changes but the thermal expansion coefficient remains the same (D) Upon heating through Tg, both the heat capacity and thermal expansion coefficient change","The correct answer is (D) Upon heating through Tg, both the heat capacity and thermal expansion coefficient change.

Explanation: The glass transition temperature (Tg) is a temperature at which a supercooled liquid transforms into a glassy state. It is a non-equilibrium transition, and the properties of the glass depend on its thermal history. The glassy state has a different structure and different properties compared to the crystalline state and the supercooled liquid state.

The heat capacity and thermal expansion coefficient are two thermodynamic properties that change during the glass transition. Upon heating through Tg, both the heat capacity and thermal expansion coefficient change. The heat capacity increases due to the increased freedom of motion of the molecules in the glassy state, while the thermal expansion coefficient decreases due to the reduced ability of the glass to expand with temperature.

Therefore, statement (D) is the correct answer. Statement (A) is incorrect because Tg appears above the melting temperature in a perfectly crystalline material. Statement (B) is incorrect because the heat capacity does not remain constant upon heating through Tg. Statement (C) is incorrect because the thermal expansion coefficient does not remain the same upon heating through Tg.",,,0,
Thermodynamics,12,G-XEC-2015-48-5,MCQS,31,"The slope of a graph of $log_e$(conductivity) versus 1/T (where T is the temperature) for an intrinsic semiconductor with energy gap $E_g$, is  (A) $E_g$/2k (B) –$E_g$/2k (C) $E_g$/k (D) −$E_g$/k","The slope of a graph of $log_e$(conductivity) versus 1/T for an intrinsic semiconductor is given by equation (9.9) in the text, which is $-\Delta/kBT$, where $\Delta$ is the activation energy. For an intrinsic semiconductor, $\Delta$ is equal to $E_g/2$. Therefore, the slope is (B) –$E_g/2k$.",,,0,
Thermodynamics,13,G-XEC-2015-55-12,NUM,44,"With increasing temperature from 15°C in winter to 45°C in summer, the length of an iron rail track increases by 0.05 cm. Calculate the original length of the iron rail track in cm. (linear thermal expansion coefficient of iron is 11.0 * $10^(-6)$ $K^(-1)$)"," To find the original length of the iron rail track, we can use the given information about the change in length and the linear thermal expansion coefficient. The formula for linear thermal expansion is:

ΔL = αL × ΔT

where ΔL is the change in length, αL is the linear thermal expansion coefficient, and ΔT is the change in temperature.

We are given that ΔL = 0.05 cm and αL = 11.0 * $10^(-6)$ $K^(-1)$. We need to find L, the original length.

First, we need to find ΔT, the change in temperature. We can rearrange the linear thermal expansion formula to find ΔT:

ΔT = ΔL / (αL × L)

Substituting the given values, we get:

ΔT = 0.05 cm / (11.0 * $10^(-6)$ $K^(-1)$ × L)

To solve for L, we need to isolate L on one side of the equation. We can do this by multiplying both sides by αL × L:

αL × L × ΔT = ΔL

Now, we can substitute the given value of ΔT back into the equation:

αL × L × (0.05 cm / (αL × L)) = ΔL

Simplifying the equation, we get:

L = ΔL / ΔT

Substituting the given values, we get:

L = 0.05 cm / (11.0 * $10^(-6)$ $K^(-1)$)

Solving for L, we get:

L = 488.89 cm

Therefore, the original length of the iron rail track is approximately 488.89 cm.",,,0,
Thermodynamics,14,G-XEC-2015-65-22,NUM,32,What would be the maximum number of electron-hole pairs that can be generated using a silicon detector irradiated by x-ray of energy 1.54 keV. The band gap of silicon is 1.1 eV.,"To calculate the maximum number of electron-hole pairs that can be generated using a silicon detector irradiated by x-ray of energy 1.54 keV, we first need to determine the number of photons absorbed per unit area and time, and then the number of pairs produced per unit volume and time.

The energy of one photon is given by hc/λ, where h is Planck's constant, c is the speed of light, and λ is the wavelength. The wavelength can be calculated from the energy using the relationship E = hc/λ.

λ = hc/E = hc/(1.54 keV) = 0.00251 nm

The number of photons absorbed per unit area and time is given by the product of the incident photon flux (I0) and the quantum efficiency (η) of the detector. The quantum efficiency is the ratio of the number of the pairs produced to the number of photons absorbed.

The number of pairs produced per unit volume and time is given by the product of the quantum efficiency, the incident photon flux, and the volume of the detector (V).

First, we need to calculate the incident photon flux (I0). The photon flux is given by the product of the intensity (I) and the area (A). The intensity is given by the power (P) divided by the area (A).

P = I0 * hc * λ

I = P/A

Substituting the given values:

P = 1.54 keV * 1.602 × 10−13 J/eV * 1.6 × 10−19 J/C * (1/1.6 × 10−19 m^2/C)^2 = 1.11 × 1012 W

A = 1 cm^2

I = P/A = 1.11 × 1012 W/1 cm^2 = 1.11 × 1013 W/m^2

Now we can calculate the number of photons absorbed per unit area and time:

η = 1 (for a perfect detector)

I0 = I * η = 1.11 × 1013 W/m^2 * 1 = 1.11 × 1013 W/m^2

Φ = I0 / hc = 1.11 × 1013 W/m^2 / (6.626 × 10−34 Js * 3 × 108 m/s) = 1.71 × 1019 photons/m^2/s

Now we can calculate the number of pairs produced per unit volume and time:

V = 1 cm^3

g = η * Φ * V = 1 * 1.71 × 1019 photons/m^2/s * 1 cm^3 = 1.71 × 1019 pairs/cm^3/s

Therefore, the maximum number of electron-hole pairs that can be generated using a silicon detector irradiated by x-ray of energy 1.54 keV is 1.71 × 1019 pairs/cm^3/s.",,,0,
Thermodynamics,15,G-XEC-2016-3,MCQS,23,Which of the following thermodynamic properties shows a discontinuity during a second-order phase transition?  (A) Volume (B) Enthalpy (C) Entropy (D) Heat capacity," During a second-order phase transition, the entropy shows a discontinuity.",,,0,
Thermodynamics,16,G-XEC-2016-5,MCQS,34,"For a typical metal at room temperature and atmospheric pressure, the Fermi energy is defined as the energy level for which the probability of occupancy is:  (A) 0 (B) 0.25 (C) 0.5 (D) 1"," [C, 0.5]

Explanation:

The Fermi energy is defined as the energy level for which the probability of occupancy is 0.5 at absolute zero temperature. However, at room temperature and atmospheric pressure, the probability of occupancy for the Fermi energy is still close to 0.5 but not exactly 0.5 due to thermal excitations. However, the closest approximation to the Fermi energy at room temperature is still 0.5, as the electrons near the Fermi energy are the ones that contribute to electrical conduction and have the highest probability of being occupied. Therefore, the answer is [C, 0.5].",,,0,
Thermodynamics,17,G-XEC-2016-13,NUM,57,"Given: Planck’s constant, h = 6.626 * $10^(−34)$ J s, the charge of an electron, e = 1.6 * $10^(−19)$ C, and speed of light, c = 3 * $10^8$ m $s^(−1)$. A direct bandgap semiconductor has a bandgap of 1.8 eV. The threshold value of the wavelength(in Å) BELOW which this material will absorb radiation is"," To find the threshold wavelength below which the direct bandgap semiconductor will absorb radiation, we need to use the relationship between energy, wavelength, and Planck's constant:

E = hc/λ

Given that the bandgap energy is 1.8 eV, we first need to convert it to Joules:

1.8 eV = 1.8 * 1.6 * 10^-19 J

Now, we can find the threshold wavelength by solving for λ in the above equation:

1.8 * 1.6 * 10^-19 J = (6.626 * 10^-34 J s) * (3 * 10^8 m/s) / λ

Solving for λ:

λ = hc / E
λ = (6.626 * 10^-34 J s) * (3 * 10^8 m/s) / (1.8 * 1.6 * 10^-19 J)
λ = 612 nm

To convert nm to Å, we need to divide by 10^9:

Threshold wavelength = 612 nm / 10^9 = 0.00612 Å

So, the threshold value of the wavelength below which the direct bandgap semiconductor will absorb radiation is approximately 0.00612 Å.",,,0,
Thermodynamics,18,G-XEC-2016-21,MCQS,79,"In the photoelectric effect, electrons are ejected  (A) at all wavelengths, as long as the intensity of the incident radiation is above a threshold value. (B) at all wavelengths, as long as the intensity of the incident radiation is below a threshold value. (C) at all intensities, as long as the wavelength of the incident radiation is below a threshold value. (D) at all intensities, as long as the wavelength of the incident radiation is above a threshold value","(D) at all intensities, as long as the wavelength of the incident radiation is above a threshold value.

Explanation: In the photoelectric effect, electrons are ejected from a material when they absorb a photon of energy greater than or equal to the work function of the material. The wavelength of the photon is inversely proportional to its energy, so the threshold wavelength for photoemission is lower than the threshold energy. Therefore, the condition for photoemission to occur is that the wavelength of the incident radiation be above a certain threshold value. The intensity of the radiation does not directly affect the ability of the electrons to be ejected, but rather affects the number of electrons that are ejected per unit time.",,,0,
Thermodynamics,19,G-XEC-2018-4,MCQS,56,An electron makes a transition from the valence band to the conduction band in an indirect band gap semiconductor. Which one of the following is true?  (A) Energy of the electron decreases. (B) A photon is emitted in the process. (C) A phonon is annihilated in the process. (D) A photon is created in the process.," A phonon is emitted or absorbed in the process. (Indirect transitions involve the emission or absorption of a phonon in addition to a photon.)

So, the correct answer is (C) if we consider the emission of a phonon, or (D) if we consider the absorption of a phonon. Both options are valid depending on the specific process being considered.",,,0,
Thermodynamics,20,G-XEC-2018-18,NUM,42,"When 3 identical non-interacting spin ½ particles are put in an infinite potential well, the ground state energy of the system is 18 meV. If instead, seven particles are put inside the potential well, the new ground state energy in meV is?","To find the ground state energy of 7 identical non-interacting spin ½ particles in an infinite potential well, we can use the result for a single particle and apply it for each particle, then sum up the energies.

The energy of a single particle in the ground state of an infinite potential well is given by equation (3.44):

En = ℏ²π²/2mL²n²

For 3 particles, the energy would be:

E3 = 3 * En = 3 * (ℏ²π²/2mL²) * n²

Given that the energy for 3 particles is 18 meV, we can find the value of n²:

18 meV = 3 * (ℏ²π²/2mL²) * n²

Solving for n²:

n² = (18 meV * 2mL² / (3 * ℏ²π²))

Now, to find the ground state energy for 7 particles, we can use the same equation and the value of n² we just found:

E7 = 7 * En = 7 * (ℏ²π²/2mL²) * n²

Substituting the value of n²n²:

E7 = 7 * (ℏ²π²/2mL²) * ( (18 meV * 2mL² / (3 * ℏ²π²)) )

Calculating the value:

E7 = 7 * (18 meV / 3) = 21 meV

So, the ground state energy for 7 identical non-interacting spin ½ particles in an infinite potential well is 21 meV.",,,0,
Thermodynamics,21,G-XEC-2018-22,NUM,59,"Given: Activation energy Q = 148 kJ $mol^(-1)$, Gas constant, R = 8.314 J $mol^(-1)$ $K^(-1)$. Mild steel is carburized at 1300 K for 1 hour to obtain a certain case depth. Keeping the time as 1 hour, the case depth can be doubled by increasing the temperature to what temperature(in K)? (round off to the nearest whole number)"," To find the temperature at which the case depth can be doubled while keeping the time constant, we can use the Arrhenius equation:

D = D0 * exp(-Q/RT)

where D is the diffusion coefficient, D0 is a constant, Q is the activation energy, R is the gas constant, and T is the temperature.

We want to find the temperature T2 such that D2 = 2D1, where D1 is the diffusion coefficient at 1300 K.

First, we need to find D1:

D1 = D0 * exp(-Q/R*1300)

Now, we want to find T2 such that D2 = 2D1:

D2 = 2D1 = 2 * D0 * exp(-Q/R*T2)

We can set up the equation:

2 * D0 * exp(-Q/R*T2) = D0 * exp(-Q/R*1300)

Taking the natural logarithm of both sides:

ln(2) + ln(D0) - Q/R*T2 = ln(D0) - Q/R*1300

Subtracting ln(D0) from both sides:

ln(2) - Q/R*T2 = -Q/R*1300

Multiplying both sides by -R:

-R*ln(2) = Q*(1300 - T2)

Dividing both sides by Q:

-ln(2)/Q = (1300 - T2)/Q

Solving for T2:

T2 = 1300 - Q*(-ln(2)/Q)

Substituting the values:

T2 = 1300 - (148 * (-0.405))

T2 = 1300 + 58.88

T2 = 1358.88

Rounding off to the nearest whole number, the temperature is approximately 1360 K.",,,0,
Thermodynamics,22,G-XEC-2019-7,MCQS,33,GaAs has advantage over silicon when used in intergrated circuits at low power because it has  (A) larger band gap (B) more than one element (C) higher electron mobility (D) higher hole mobility,"[C, higher electron mobility]",,,0,
Thermodynamics,23,G-XEC-2019-9,MCQS-NUM,57,"(Given: energy gap of Ge = 0.67 eV, Planck’s constant h = 6.63 * $10^(-34)$ J s, velocity of light c = 3 * $10^(8)ms^(-1)$ and 1 eV = 1.6*$10^(-19)$ J ). The maximum wavelength of radiation to which Germanium (Ge) is opaque will be  (A) 0.8 μm (B) 1.8 μm (C) 2.8 μm (D) 4.8 μm","To find the maximum wavelength of radiation to which Germanium (Ge) is opaque, we need to find the energy gap of Ge in eV and then use the relationship between energy, wavelength, and Planck's constant to find the corresponding wavelength.

Given: Energy gap of Ge = 0.67 eV

First, we need to convert the energy gap to Joules:

0.67 eV = 0.67 * 1.6 * $10^(-19)$ J = 1.089 * $10^(-19)$ J

Now, we can use the relationship between energy, wavelength, and Planck's constant to find the corresponding wavelength:

λ = hc/E

where h is Planck's constant, c is the velocity of light, and E is the energy.

Substituting the given values:

λ = (6.63 * $10^(-34)$ J s) * (3 * $10^(8)ms^(-1)) / (1.089 * $10^(-19)$ J)

λ = 1.85 * $10^(-6)$ m = 1.85 μm

Therefore, the maximum wavelength of radiation to which Germanium (Ge) is opaque is 1.85 μm.

So, the answer is (B) 1.8 μm.",,,0,
Thermodynamics,24,G-XEC-2019-15,NUM,55,"(Given: Constants A = 6* $10^(-20)$ J $nm^3$, B = 2.1 * $10^(-22)$ J $nm^(7)$). The potential energy, U(r), of a pair of atoms spaced at a distance r in a solid is given by U(𝑟)= −(𝐴/$𝑟^3$) + (𝐵/$𝑟^7$) . The equilibrium distance(in nm) between the atom pair is? (round off to 2 decimal places)"," To find the equilibrium distance between the atom pair, we need to find the value of r where the force between the atoms is zero. The force between the atoms is given by the derivative of the potential energy with respect to distance:

F(r) = dU(r)/dr

Using the given potential energy function, we have:

F(r) = d[−(A/r^3) + (B/r^7)]/dr

To find the equilibrium distance, we set F(r) = 0:

0 = d[−(A/r^3) + (B/r^7)]/dr

Dividing both sides by (−1), we get:

0 = 3A/r^4 − 7B/r^8

To solve for r, we can set the numerator equal to zero and solve for r:

3A = 7B/r^4

r = (7B/3A)^(1/4)

Substituting the given values of A and B, we get:

r = (7 × 2.1 × 10^(-22) J nm^7 / 3 × 6 × 10^(-20) J nm^3)^(1/4)

r = 0.382 nm

Therefore, the equilibrium distance between the atom pair is approximately 0.38 nm (rounded off to 2 decimal places).",,,0,
Thermodynamics,25,G-XEC-2019-18,NUM,42,"(Given: Planck’s constant h = 6.63 * $10^(-34)$ J s, 1ev = 1.6*$10^(-19)$ J, electron mass = 9.11×$10^(-31)$ kg ). The zero point energy(in ev) of an electron in a box of 0.2 nm width is? (round off to 1 decimal place)"," To find the zero point energy of an electron in a box of 0.2 nm width, we can use the formula for the energy of the first excited state of a particle in a one-dimensional box and then subtract it from the energy of the ground state.

The energy of the first excited state is given by:

E1 = π²ℏ²2mL²(n = 1)² = π²ℏ²2m(1)²L² = π²ℏ²2mL²

Since the width of the box is 0.2 nm, we have:

L = 0.2 nm = 0.2 * 10^-9 m = 2 * 10^-10 m

Substituting the values of h, m, and L into the formula, we get:

E1 = π²ℏ²2m(2 * 10^-10 m)² = π²(6.63 * 10^-34 J s)²(9.11 * 10^-31 kg) / (2 * 10^-10 m)² = 1.51 * 10^-18 J

The energy of the ground state is given by:

E0 = π²ℏ²2mL²(n = 1)² = π²ℏ²2m(1)²L² = π²ℏ²2mL²

Substituting the values of h, m, and L into the formula, we get:

E0 = π²ℏ²2m(2 * 10^-10 m)² = π²(6.63 * 10^-34 J s)²(9.11 * 10^-31 kg) / (2 * 10^-10 m)² = 4.14 * 10^-19 J

The zero point energy is the difference between the energy of the first excited state and the energy of the ground state:

E0_ZPE = E1 - E0 = 1.51 * 10^-18 J - 4.14 * 10^-19 J = 1.07 * 10^-18 J

Rounding off to one decimal place, the zero point energy is approximately 1.07 * 10^-18 J.",,,0,
Thermodynamics,26,G-XEC-2020-8,NUM,80,"A ceramic material is periodically heated and cooled between 25° C and a higher temperature $T_f$. During thermal cycling, the material remains dimensionally constrained. The material can withstand a maximum compressive stress of 200 MPa without failure. Material's coefficient of thermal expansion is 7.5* $10^(-6)°C^(-1)$ and modulus of elasticity (E) is 200GPa. The lowest value of $T_f$( in °C) at which material will fail is?(round off to the nearest integer.). Assume that there is no plastic deformation during thermal cycling. "," To calculate the lowest value of $T_f$ at which the material will fail, we can use the equation for thermal stress (10.86a) given by $\sigma_x = \alpha x / \Delta T E$, where $\alpha x$ is the coefficient of thermal expansion, $\Delta T$ is the change in temperature, and $E$ is the modulus of elasticity.

Since the material is dimensionally constrained, the change in length $\Delta L_x$ is given by $\Delta L_x = \alpha x \Delta T L_0$, where $L_0$ is the initial length.

The maximum compressive stress $\sigma_c$ that the material can withstand is given by $\sigma_c = -200$ MPa.

We want to find the lowest value of $\Delta T$ such that $\sigma_x = \sigma_c$. Substituting the given values, we have:

$-200 \text{ MPa} = \frac{(7.5 \times 10^{-6} \degree C^{-1}) \Delta T}{(200 \times 10^9 \text{ Pa})} L_0$

Solving for $\Delta T$, we get:

$\Delta T = -\frac{200 \text{ MPa} \times 200 \times 10^9 \text{ Pa}}{7.5 \times 10^{-6} \degree C^{-1} \times L_0} \approx -266.7 \times 10^6 \degree C$

Since temperature cannot be negative, this result indicates that the material will fail when the highest temperature $T_f$ during thermal cycling is above a certain value. To find this value, we need to make $\Delta T$ positive by considering the difference between the highest and lowest temperatures:

$T_f - 25 \degree C = \frac{200 \text{ MPa} \times 200 \times 10^9 \text{ Pa}}{7.5 \times 10^{-6} \degree C^{-1} \times L_0}$

Solving for $T_f$, we get:

$T_f \approx 25 \degree C + \frac{200 \text{ MPa} \times 200 \times 10^9 \text{ Pa}}{7.5 \times 10^{-6} \degree C^{-1} \times L_0} \approx 25 \degree C + 2.7 \times 10^7 \degree C$

Rounding off to the nearest integer, the lowest value of $T_f$ at which the material will fail is approximately $25 \degree C + 10^7 \degree C \approx 10^{7} \degree C$. However, this value is not physically meaningful since it is far beyond the melting temperature of most ceramic materials. Therefore, the given assumptions may not be valid for this material, and further investigation is needed to determine the actual failure temperature.",,,0,
Thermodynamics,27,G-XEC-2020-9,NUM,58,"Given that 	$γ_(sl)$ (solid liquid interfacial energy) is 0.18 $J.m^(-2)$ and $ΔG_v$ (change in volume free energy upon transformation from liquid to solid) is $T_s$ is 0.18*$10^(9)J.m^(-3)$. During homogeneous solidification of a liquid metal, the radius of critical nucleus(in nanometer, nm) at a temperature $T_s$ which is below the melting point($T_m$), is ? (round-off to one decimal place).","The critical radius of a homogeneous nucleus during solidification can be calculated using Eq. (4.60) in the text:

rc = 2γslTm / ΔHf / ΔT

Substituting the given values:

rc = 2(0.18 J.m^(-2))(Tm / (0.18*10^(9) J.m^(-3)))

Since the temperature Ts is given below the melting point Tm, we can assume that ΔT = Ts - Tm is negative. However, the equation requires a positive value for ΔT. To overcome this, we can use the absolute value of ΔT:

rc = 2(0.18 J.m^(-2))(Tm / (|ΔHf| * |ΔT|))

Now, we need to find the absolute values of ΔHf and ΔT. Since ΔHf is the change in enthalpy upon transformation from liquid to solid, it is equal to the latent heat of fusion ΔHf:

|ΔHf| = ΔHf = 9.50*10^8 J/m^3

The temperature difference ΔT can be calculated as:

ΔT = Ts - Tm

Since Ts is given as a temperature below the melting point Tm, ΔT is negative. However, to use it in the equation, we need to take its absolute value:

|ΔT| = |Ts - Tm|

Now, we can calculate the critical radius rc:

rc = 2(0.18 J.m^(-2))(Tm / (9.50*10^8 J.m^(-3) * |Ts - Tm|))

To find the value of rc, we need to know the melting point Tm. Without this information, we cannot determine the critical radius.",,,0,
Thermodynamics,28,G-XEC-2021-7,MCQS,47,Which of the following deposition conditions favour the formation of larger grains in thin film?   (A) Low deposition rate and low substrate temperature (B) Low deposition rate and high substrate temperature (C) High deposition rate and low substrate temperature (D) High deposition rate and high substrate temperature,"The correct answer is (D) High deposition rate and high substrate temperature. The passage explains that high surface mobility of adsorbed atoms and clusters during deposition leads to larger crystallites, and the substrate temperature is the most significant factor contributing to high mobility. Therefore, higher substrate temperatures result in larger grains. Additionally, the passage states that high deposition rates also contribute to larger grains due to the increased probability of adsorbed atoms moving larger distances before being incorporated into growing nuclei. Therefore, option D is the correct answer.",,,0,
