topic;level_1;qids;qstr;num_words;questions;result;filtered_result;correct_result;overlap;error_type
Material processing;32;G-META-12-22;MCQS;23;Which of the following is NOT a fusion welding process?  (A) Arc welding (B) Gas welding (C) Resistance welding (D) Friction stir welding;"A nice question!

Let's analyze the options:

A. Arc welding: This is a fusion welding process, where an electric arc is used to melt and join two metal pieces.

B. Gas welding: Also known as oxyfuel gas welding, this is a fusion welding process that uses a gas flame to melt and join metal pieces.

C. Resistance welding: This is a fusion welding process that uses electrical resistance heat to join two metal pieces.

D. Friction stir welding: This is a solid-state welding process, not a fusion welding process. It uses a rotating tool to generate friction and plastic deformation to join two metal pieces without melting them.

So, the correct answer is:

[D] Friction stir welding";;D;1;
Material manufacturing;14;G-META-12-24;MCQS;36;The riser is designed such that the melt in the riser solidifies  (A) Before casting solidifies (B) At the same time as casting solidifies (C) After casting solidifies (D) Irrespective of the solidification of the casting;"Based on the context, the correct answer is:

* (C) After casting solidifies";;C;1;
Atomic structure;47;G-META-12-25;MCQS;19;Radiography technique of detecting defects is based on the principle of  (A) Diffraction (B) Reflection (C) Interference (D) Absorption;"Based on the context provided, the correct answer is:

* (D) Absorption";;D;1;
Transport phenomena;10;G-META-12-31;MATCH;64;Match the principles given in Group I with corresponding corrosion terminology in Group II:  Group I : [P. Electrode polarization, Q. Passivity, R. Selective leaching, S. Grain boundary precipitation]  Group II: [1. Dezincification, 2. Intergranular attack, 3. Over voltage, 4. Surface oxide film]    Options: (A) P-3, Q-4, R-1, S-2 (B) P-3, Q-4, R-2, S-1 (C) P-4, Q-2, R-1, S-3 (D) P-2, Q-1, R-4, S-3;"Based on the given context, I'll match the principles in Group I with the corresponding corrosion terminology in Group II.

Here's the correct matching:

* Electrode polarization (P) is related to Over voltage (3), as electrode polarization occurs when there is an overvoltage or an excessive potential difference between the electrode and the electrolyte.
* Passivity (Q) is related to Surface oxide film (4), as passivity is a state of reduced reactivity due to the formation of a thin, protective oxide film on the surface of a metal.
* Selective leaching (R) is related to Dezincification (1), as selective leaching is a type of corrosion where one element is selectively removed from an alloy, such as dezincification, where zinc is leached out of brass.
* Grain boundary precipitation (S) is related to Intergranular attack (2), as grain boundary precipitation can lead to intergranular attack, a type of corrosion that occurs along the grain boundaries of a metal.

So, the correct answer is:

**[A] P-3, Q-4, R-1, S-2**";;A;1;
Electrical;15;G-META-12-32;MCQS;75;Identify the correct combination of the following statements: P. Hydrogen electrode is a standard used to measure redox potentials Q. Activation polarization refers to electrochemical processes controlled by reaction sequence at metal-solution interface R. Potential-pH diagrams can be used to predict corrosion rates of metals S. Cathodic protection can use sacrificial anodes such as magnesium  (A) P, Q and R (B) Q, R and S (C) P, Q and S (D) P, R and S;"Based on the context, the correct combination of statements is:

(C) P, Q and S

Here's why:

* P. Hydrogen electrode is a standard used to measure redox potentials: TRUE. The hydrogen electrode is a standard reference electrode used to measure the redox potential of a solution.
* Q. Activation polarization refers to electrochemical processes controlled by reaction sequence at metal-solution interface: TRUE. Activation polarization is a type of polarization that occurs when the reaction rate at the electrode surface is limited by the rate of the electrochemical reaction itself.
* S. Cathodic protection can use sacrificial anodes such as magnesium: TRUE. Cathodic protection is a method of protecting metals from corrosion by applying an electric current to drive the corrosion reaction in the opposite direction, and sacrificial anodes like magnesium can be used to provide this protection.

The other options do not form a correct combination of statements.

Correct answer: (C) P, Q and S";;C;1;
Thermodynamics;47;G-META-12-33;MCQS-NUM;42;Consider a reaction with activation energy of 8.314 kJ/mol that takes place at 300 K. If the reaction rate is to be tripled, the temperature of the reaction should be  (A) 174.5 K (B) 447.5 K (C) 600.5 K (D) 847.5 K;"To solve this problem, we can use the Arrhenius equation, which relates the rate constant (k) of a reaction to the activation energy (Ea) and temperature (T):

k = Ae^(-Ea/RT)

where A is a constant, R is the gas constant (8.314 J/mol·K), and T is the temperature in Kelvin.

We are given that the reaction rate is to be tripled, which means the rate constant k should be tripled. Let's call the initial rate constant k1 and the final rate constant k2. We can set up the following equation:

k2 = 3k1

We can use the Arrhenius equation to express k1 and k2 in terms of the initial temperature T1 and the final temperature T2:

k1 = Ae^(-Ea/RT1)
k2 = Ae^(-Ea/RT2)

Since the activation energy Ea is the same for both temperatures, we can equate the two expressions:

Ae^(-Ea/RT2) = 3Ae^(-Ea/RT1)

Dividing both sides by Ae^(-Ea/RT1), we get:

e^(-Ea/RT2) = 3e^(-Ea/RT1)

Taking the natural logarithm of both sides, we get:

-Ea/RT2 = -Ea/RT1 + ln(3)

Rearranging the equation to solve for T2, we get:

1/T2 = 1/T1 - (R/Ea) \* ln(3)

Given the initial temperature T1 = 300 K and the activation energy Ea = 8.314 kJ/mol = 8314 J/mol, we can plug in the values to solve for T2:

1/T2 = 1/300 - (8.314/8314) \* ln(3)
T2 ≈ 447.5 K

Therefore, the correct answer is:

* (B) 447.5 K";;B;1;
Material processing;4;G-META-12-34;MATCH;66;Match the processes in Group I with the objectives in Group II:  Group I : [P. Vacuum Arc Degassing (VAD), Q. LD, R. COREX, S. Blast Furnace]  Group II : [1. Primary iron making, 2. Secondary steel making, 3. Direct smelting, 4. Primary steel making]    Options: (A) P-3, Q-4, R-2, S-1 (B) P-4, Q-3, R-1, S-2 (C) P-3, Q-2, R-1, S-4 (D) P-2, Q-4, R-3, S-1;"Based on the processes and objectives, here is the correct match:

* Vacuum Arc Degassing (VAD) is a process used in secondary steel making to remove impurities from steel, so it matches with objective 2.
* LD (Linz-Donawitz) is a process used in primary steel making, so it matches with objective 4.
* COREX is a process used in direct smelting, so it matches with objective 3.
* Blast Furnace is a process used in primary iron making, so it matches with objective 1.

Therefore, the correct answer is:

**[C] P-2, Q-4, R-3, S-1**";;D;1;
Thermodynamics;48;G-META-12-35;MCQS-NUM;47;The reduction of FeO with CO gas in co-current flow is given by the following equation: FeO + CO = Fe + $CO_2$ ∆G°= 8120 J at 1173K. The ratio of $p_(CO)/p_(CO_2)$ for this reaction at 1173 K is  (A) 0.0 (B) 0.25 (C) 0.44 (D) 2.3;"A thermodynamics problem!

From the given equation, we can write the equilibrium constant expression as:

Kp = (p_CO2) / (p_CO)

We know that ∆G° = -RT lnKp, where R is the gas constant and T is the temperature in Kelvin.

Given ∆G° = 8120 J and T = 1173 K, we can calculate Kp:

8120 J = -8.314 J/K/mol \* 1173 K \* lnKp
lnKp = -8120 / (8.314 \* 1173) = -0.845
Kp = e^(-0.845) ≈ 0.428

Now, we can rearrange the equilibrium constant expression to solve for the ratio p_CO / p_CO2:

p_CO / p_CO2 = 1 / Kp ≈ 1 / 0.428 ≈ 2.33

So, the correct answer is:

**[D) 2.3]**";;D;1;
Material manufacturing;15;G-META-12-36;MCQS-NUM;84;The sulphide capacity ($C_S$) of liquid slag of composition 55 wt.% CaO, 20 wt.% SiO2, 15 wt.% Al2O3, and 10 wt.% MgO is given by the following equation: log $C_s$ = 3.44* [$X_(CaO)$ + 0.1*$X_(MgO)$ -0.8*$X_(Al_(2)O_(3)) - $X_(SiO_2)$] - (9894/T) + 2.05 where, X is mole fraction of the respective components. Atomic weights of Ca, Mg, Si, Al and O are 40, 24, 28, 27 and 16 respectively. The value of $C_S$ at 1900 K is  (A) 0.0009 (B) 0.009 (C) 0.09 (D) 0.9;"To solve this problem, we need to calculate the mole fractions of each component in the slag and then plug them into the given equation.

First, let's calculate the number of moles of each component:

* CaO: 55 wt.% = 0.55 x (40 + 16) = 28 g/mol, so number of moles = 0.55 / 28 = 0.01964 mol
* SiO2: 20 wt.% = 0.20 x (28 + 2 x 16) = 40 g/mol, so number of moles = 0.20 / 40 = 0.005 mol
* Al2O3: 15 wt.% = 0.15 x (2 x 27 + 3 x 16) = 102 g/mol, so number of moles = 0.15 / 102 = 0.00147 mol
* MgO: 10 wt.% = 0.10 x (24 + 16) = 40 g/mol, so number of moles = 0.10 / 40 = 0.0025 mol

Total number of moles = 0.01964 + 0.005 + 0.00147 + 0.0025 = 0.02861 mol

Now, let's calculate the mole fractions:

* X(CaO) = 0.01964 / 0.02861 = 0.686
* X(SiO2) = 0.005 / 0.02861 = 0.175
* X(Al2O3) = 0.00147 / 0.02861 = 0.051
* X(MgO) = 0.0025 / 0.02861 = 0.088

Now, plug these values into the given equation:

log Cs = 3.44 * [0.686 + 0.1 * 0.088 - 0.8 * 0.051 - 0.175] - (9894 / 1900) + 2.05

log Cs = 3.44 * [0.686 + 0.0088 - 0.0408 - 0.175] - 5.21 + 2.05

log Cs = 3.44 * 0.479 - 3.16

log Cs = 1.65 - 3.16

log Cs = -1.51

Cs = 10^(-1.51) = 0.031

However, none of the options match this value. The closest option is (C) 0.09, but it's not exact.

Answer: None of the above (closest is 0.09)";;B;0;
Material manufacturing;69;G-META-12-38;MCQS;70;Identify the correct combination of the following statements: P. Bessemer converter can be used in copper smelting Q. The Mond process for nickel involves reaction of metal with H2 gas R. Roasted ZnS concentrates can be smelted in a blast furnace S. Magnesium metal can be produced by electrolysis of sea water  (A) P, R and S (B) P, Q and R (C) P and Q (D) Q and S;"Based on the given options, the correct answer is:

(D) Q and S

Here's why:

* P. Bessemer converter is not used in copper smelting. It's actually used in steel production.
* Q. The Mond process for nickel involves reaction of metal with carbon monoxide (CO) gas, not H2 gas. However, this statement is partially correct, so we can consider it as correct.
* R. Roasted ZnS concentrates can be smelted in a blast furnace, but this statement is not relevant to the correct combination.
* S. Magnesium metal can be produced by electrolysis of magnesium chloride, which can be extracted from sea water. So, this statement is correct.

Therefore, the correct combination is Q and S.";;A;0;
Phase transition;18;G-META-12-39;MATCH;56;Match the phases of steel in Group I with the crystal structures in Group II:  Group I: [P. Martensite, Q. Cementite, R. Austenite, S. Ferrite]  Group II: [1. bcc, 2. fcc, 3. bct, 4. Orthorhombic]    Options: (A) P-3, Q-4, R-1, S-2 (B) P-2, Q-3, R-1, S-4 (C) P-3, Q-4, R-2, S-1 (D) P-4, Q-3, R-2, S-1;"Based on the properties of steel phases, the correct matches are:

* Martensite (P) has a body-centered tetragonal (bct) crystal structure, which corresponds to option 3.
* Cementite (Q) has an orthorhombic crystal structure, which corresponds to option 4.
* Austenite (R) has a face-centered cubic (fcc) crystal structure, which corresponds to option 2.
* Ferrite (S) has a body-centered cubic (bcc) crystal structure, which corresponds to option 1.

Therefore, the correct answer is:

**[C) P-3, Q-4, R-2, S-1]**";;C;1;
Material manufacturing;16;G-META-12-40;MCQS;32;Arrange the following in terms of increasing severity of quench: P. Oil quenching, Q. Water quenching, R. Water quenching with agitation, S. Brine quenching  (A) P<Q<R<S (B) Q<R<P<S (C) P<Q<S<R (D) Q<P<R<S;"Based on the concept of quenching severity, here's the correct arrangement:

* Oil quenching (P) is the mildest form of quenching, as oil has a relatively low heat transfer coefficient.
* Water quenching (Q) is more severe than oil quenching, as water has a higher heat transfer coefficient than oil.
* Water quenching with agitation (R) is even more severe than plain water quenching, as the agitation increases the convective heat transfer rate.
* Brine quenching (S) is the most severe form of quenching, as brine (a saltwater solution) has an even higher heat transfer coefficient than water.

So, the correct answer is:

**[A) P<Q<R<S]**";;A;1;
Material processing;5;G-META-12-41;MCQS;55;Regarding recrystallization, which one of the following statements is NOT correct?  (A) Higher the amount of cold work, lower is the recrystallization temperature (B) Higher the recovery, higher is the recrystallization temperature (C) Higher the temperature of cold work, higher is the recrystallization temperature (D) Finer the initial grain size, higher is the recrystallization temperature;"Let's analyze the options:

(A) Higher the amount of cold work, lower is the recrystallization temperature: This statement is correct. As the amount of cold work increases, the stored energy in the material increases, which facilitates recrystallization at a lower temperature.

(B) Higher the recovery, higher is the recrystallization temperature: This statement is correct. Recovery is a process that reduces the stored energy in the material, making it more difficult for recrystallization to occur, thus requiring a higher temperature.

(C) Higher the temperature of cold work, higher is the recrystallization temperature: This statement is incorrect. The temperature of cold work does not directly affect the recrystallization temperature.

(D) Finer the initial grain size, higher is the recrystallization temperature: This statement is incorrect. A finer initial grain size typically results in a lower recrystallization temperature, as there is more energy available for recrystallization.

Correct answer:

* (C) Higher the temperature of cold work, higher is the recrystallization temperature
* (D) Finer the initial grain size, higher is the recrystallization temperature";;D;0;
Mechanical;23;G-META-12-43;MATCH;66;Match the phenomena listed in Group I with the possible mechanisms in Group II:  Group I: [P. Fatigue, Q. Creep, R. Strain hardening, S. Yield point phenomenon]  Group II: [1. Grain boundary sliding, 2. Slip band extrusion and intrusion, 3. Cottrell atmosphere, 4. Dislocation interaction]    Options: (A) P-2, Q-3, R-4, S-1 (B) P-2, Q-4, R-3, S-1 (C) P-2, Q-1, R-4, S-3 (D) P-1, Q-2, R-4, S-3;"Based on the concepts in materials science, here's the correct matching:

* Fatigue (P) is related to Slip band extrusion and intrusion (2), as fatigue involves the formation of slip bands that can lead to extrusions and intrusions on the surface.
* Creep (Q) is related to Grain boundary sliding (1), as creep often occurs due to grain boundary sliding and diffusion.
* Strain hardening (R) is related to Dislocation interaction (4), as strain hardening occurs when dislocations interact with each other and with the material's lattice, leading to increased strength.
* Yield point phenomenon (S) is related to Cottrell atmosphere (3), as the yield point phenomenon is often attributed to the interaction between dislocations and the Cottrell atmosphere.

Correct answer:

[C] P-2, Q-1, R-4, S-3";;C;1;
Mechanical;24;G-META-12-44;MCQS-NUM;42;Fracture stress for a brittle material having a crack length of 1 µm is 200 MPa. Fracture stress for the same material having a crack length of 4 µm is  (A) 200 MPa (B) 150 MPa (C) 100 MPa (D) 50 MPa;"A classic fracture mechanics problem!

The key concept here is that the fracture stress of a brittle material decreases as the crack length increases. This is because a longer crack reduces the material's ability to withstand stress.

The relationship between fracture stress (σ) and crack length (a) is often described by the following equation:

σ = K / √a

where K is a material constant.

Given that the fracture stress for a crack length of 1 µm is 200 MPa, we can set up an equation:

200 MPa = K / √(1 µm)

Now, we need to find the fracture stress for a crack length of 4 µm. We can use the same equation:

σ = K / √(4 µm)

Since K is a constant, we can equate the two expressions:

200 MPa = K / √(1 µm) = K / (√(4 µm) / 2)

Simplifying, we get:

σ = 200 MPa / 2 = 100 MPa

So, the correct answer is:

**[C) 100 MPa]**";;C;1;
Mechanical;25;G-META-12-45;MCQS-NUM;54;The flow stress (σ) of an alloy varies with strain rate (ε) as σ = 100* $(ε)^(0.1)$ MPa. When the alloy is hot extruded from 10 cm diameter to 5 cm diameter at a speed of 2 cm/s, the flow stress is  (A) 1000 MPa (B) 105 MPa (C) 150 MPa (D) 1050 MPa;"To solve this problem, we need to find the strain rate (ε) first. 

The alloy is hot extruded from 10 cm diameter to 5 cm diameter, which means the cross-sectional area is reduced by half. 

The true strain (ε) can be calculated as:

ε = ln(A0/A1) = ln(10/5) = ln(2) = 0.693

The strain rate (ε) is the true strain per unit time. Since the speed of extrusion is 2 cm/s, we can assume that the time taken for the extrusion is 1 second (this is a rough assumption, but it's the best we can do with the given information). 

So, the strain rate (ε) = 0.693 / 1 = 0.693 s^-1

Now, we can plug this value into the given equation:

σ = 100 * (ε)^(0.1) = 100 * (0.693)^(0.1) = 105 MPa

Therefore, the correct answer is:

* (B) 105 MPa";;B;1;
Material processing;6;G-META-12-46;MCQS;97;Determine the correctness or otherwise of the following Assertion (a) and Reason (r). Assertion : During rolling, front tension and (or) back tension are (is) employed to decrease rolling load. Reason : Roll pressure decreases due to lowering of flow stress as a result of front tension/back tension.  (A) a is false but r is true (B) a is true and r is also true, but r is not the reason for a (C) a is true and r is also true, and r is the reason for a (D) a is true but r is false;"Based on the context provided, I will analyze the Assertion and Reason to determine their correctness.

**Assertion (a):** During rolling, front tension and (or) back tension are (is) employed to decrease rolling load.

**Reason (r):** Roll pressure decreases due to lowering of flow stress as a result of front tension/back tension.

**Analysis:**

The Assertion (a) states that front tension and/or back tension are used to decrease rolling load during rolling. This is a true statement, as applying tension before or after the rolling process can reduce the rolling load required.

The Reason (r) explains why this is the case, stating that the roll pressure decreases due to the lowering of flow stress as a result of front tension/back tension. This is also a true statement, as the application of tension can reduce the flow stress, which in turn decreases the roll pressure.

**Conclusion:**

Since both the Assertion and Reason are true, and the Reason provides a valid explanation for the Assertion, the correct answer is:

**(C) a is true and r is also true, and r is the reason for a**

Correct answer: **(C)**";;C;1;
Material processing;7;G-META-12-47;MATCH;61;Match the defects listed in Group I with the processes listed in Group II:  Group I : [P. Cold shut, Q. Earing, R. Alligatoring, S. Shrinkage porosity]  Group II : [1. Rolling, 2. Forging, 3. Deep drawing, 4. Fusion welding]    Options: (A) P-2, Q-4, R-1, S-4 (B) P-2, Q-4, R-3, S-1 (C) P-2, Q-3, R-1, S-4 (D) P-4, Q-1, R-2, S-3;"Based on the given context, I'll explain the correct matches:

* **Cold shut (P)**: This defect occurs in forging processes when two streams of molten metal meet, but don't fuse properly, resulting in a weak spot. So, P matches with 2. Forging.
* **Earing (Q)**: This defect occurs in deep drawing processes when the metal sheet is not uniform, causing uneven deformation and creating ""ears"" or ""flaps"" at the edges. So, Q matches with 3. Deep drawing.
* **Alligatoring (R)**: This defect occurs in rolling processes when the metal surface develops a rough, scaly appearance due to excessive rolling pressure or temperature. So, R matches with 1. Rolling.
* **Shrinkage porosity (S)**: This defect occurs in fusion welding processes when the metal solidifies and shrinks, creating pores or cavities. So, S matches with 4. Fusion welding.

Correct answer:

* [P - 2, Q - 3, R - 1, S - 4]";;C;1;
Mechanical;66;G-META-12-48;MCQS-NUM;91;A steel ball (density $ρ_(steel)$ = 7200 kg/$m^(3)$) is placed in an upward moving liquid Al (density $ρ_(Al)$ = 2360 kg/$m^(3)$, viscosity $μ_(Al)$ = 1*$10^(–3)$ Pa.s and Reynolds number = 5*$10^(5)$). The force (F) exerted on the steel ball is expressed as: F = f π $R^(2)$ ($ρ_(Al)$ $v^2$ /2) where, f is friction factor (=0.2), v is the velocity of liquid Al and R is the radius of steel ball. The force exerted on the steel ball is  (A) 8.32 N (B) 6.70 N (C) 1.67 N (D) 0.52 N;"Let's break down the problem step by step:

1. We are given the force equation: F = f π R^2 (ρ_Al v^2 / 2)
2. We need to find the force F exerted on the steel ball.
3. The given values are:
	* f (friction factor) = 0.2
	* ρ_Al (density of liquid Al) = 2360 kg/m^3
	* R (radius of the steel ball) = ? (not given)
	* v (velocity of liquid Al) = ? (not given)
4. We need to find the values of R and v to solve for F.

Unfortunately, the values of R and v are not provided in the context. Without these values, we cannot solve for F.

Therefore, the correct answer is:

* None of the above (since we cannot determine the correct answer without additional information)";;A;0;
